name,surname,gender,region,allegiance
Felix,Ziegler,male,1,Baratheon
Victoria,Lorenz,female,1,Greyjoy
Jannis,Weber,male,3,Stark
Sam,Frey,male,9,Stark
Jolina,Martell,female,8,Tyrell
Lian,Frey,male,8,Martell
Luise,Richter,female,3,Lannister
Julius,Kraus,male,1,Martell
Lian,Fischer,male,2,Lannister
Benedikt,Bauer,male,2,Tyrell
Tom,Günther,male,1,Greyjoy
Jana,Müller,female,2,Greyjoy
Paulina,Martin,female,3,Tyrell
Bianca,Huber,female,3,Martell
Yvonne,Ludwig,female,2,Stark
Vanessa,Tyrell,female,10,Tyrell
Isabell,König,female,1,Baratheon
Lian,Baumann,male,1,Tyrell
Selina,Baratheon,female,10,Baratheon
Jolina,Werner,female,2,Stark
Nele,Frey,female,10,Frey
Antonia,Friedrichs,female,1,Martell
Lennox,Pfeiffer,male,1,Targaryen
Elisa,Ebert,female,2,Baratheon
Theresa,Tyrell,female,7,Stark
Lenny,Herrmann,male,1,Lannister
Robin,Simon,male,1,Bolton
Ronja,Kuhn,female,1,Tyrell
Emily,Stark,female,5,Stark
Linus,Möller,male,2,Tyrell
Carla,Schmitt,female,1,Lannister
Mattis,Lannister,male,10,Lannister
Liam,Friedrichs,male,1,Lannister
Florian,Lannister,male,8,Lannister
Lotta,Baratheon,female,9,Baratheon
Luisa,Kuhn,female,1,Baratheon
Jolina,Fischer,female,3,Martell
Felix,Martell,male,8,Martell
Emelie,Heinrich,female,1,Lannister
Hannah,Groß,female,2,Greyjoy
Leonard,Kraus,male,3,Baratheon
Fiona,Haas,female,3,Baratheon
Emilia,Krüger,female,2,Martell
Theo,Roth,male,3,Tyrell
Matteo,Ingerfurth,male,3,Frey
Annika,Tyrell,female,9,Tyrell
Jonas,Schmidt,male,2,Tyrell
Jason,Tyrell,male,10,Targaryen
Theresa,Arryn,female,8,Arryn
Charlotte,Krämer,female,2,Baratheon
Alina,Haas,female,2,Baratheon
Sofia,Ebert,female,2,Stark
Luis,Orlowski,male,3,Targaryen
Jakob,Friedrichs,male,3,Lannister
Lara,Braun,female,2,Tyrell
Ingo,Werner,male,2,Martell
Paula,Günther,female,2,Stark
Toni,Tyrell,male,10,Tyrell
Xenia,Lannister,female,10,Lannister
Lina,Becker,female,1,Tyrell
Maria,Targaryen,female,10,Targaryen
David,Otto,male,2,Tyrell
Thomas,Heinrich,male,2,Bolton
Niklas,Klein,male,2,Lannister
Luca,Schmitt,male,1,Bolton
Benedikt,Targaryen,male,9,Targaryen
Ella,Martell,female,10,Martell
Pauline,Wolf,female,1,Lannister
Ole,Hahn,male,2,Tyrell
David,Haas,male,2,Lannister
Laura,Tyrell,female,8,Tyrell
Luise,Roth,female,2,Baratheon
Justus,Schulze,male,3,Tyrell
Max,Lannister,male,8,Lannister
Till,Bauer,male,2,Frey
Carla,Krüger,female,2,Bolton
Aaron,Heinrich,male,3,Lannister
Maximilian,Schmidt,male,1,Targaryen
Lilly,Kaiser,female,1,Frey
Malte,Martell,male,10,Martell
Jana,Conrad,female,1,Arryn
Mia,Lannister,female,9,Lannister
Carlotta,Greyjoy,female,5,Arryn
Marlene,Vogt,female,3,Bolton
Niklas,Targaryen,male,8,Targaryen
Celina,Sauer,female,3,Martell
Doreen,Vogel,female,3,Greyjoy
Mats,Ullrich,male,1,Greyjoy
Pauline,Baratheon,female,6,Baratheon
Elisa,Schulte,female,1,Baratheon
Ann-Julie,Lannister,female,10,Stark
Emilia,Bergmann,female,1,Stark
Jonathan,Vogt,male,2,Baratheon
Antonia,Huber,female,2,Lannister
Lina,Wolf,female,2,Tyrell
Bianca,Tyrell,female,8,Tyrell
Niklas,Huber,male,3,Targaryen
Hannes,Martin,male,1,Frey
Nico,Tyrell,male,9,Tyrell
Leon,Stark,male,5,Stark
Liam,Baumann,male,3,Martell
Jamie,Martell,male,5,Martell
Lea,Pfeiffer,female,2,Baratheon
Yvonne,Lannister,female,8,Lannister
Aylin,Jung,female,3,Greyjoy
Samuel,Krämer,male,3,Frey
Mia,Frey,female,9,Arryn
Katharina,Lorenz,female,1,Baratheon
Benjamin,Bolton,male,9,Bolton
Doreen,Stark,female,8,Stark
Joel,Tyrell,male,10,Tyrell
Luisa,Roth,female,3,Baratheon
Leo,Scholz,male,2,Lannister
Daniel,Schubert,male,3,Frey
Jonathan,Voigt,male,2,Frey
Hannah,Jung,female,1,Martell
Theresa,Orlowski,female,2,Targaryen
Sina,Jung,female,1,Stark
Elias,Hahn,male,1,Martell
Josephine,Hoffmann,female,3,Bolton
Max,Wolf,male,2,Tyrell
Mats,Stark,male,8,Stark
Adrian,Jung,male,3,Baratheon
Sebastian,Greyjoy,male,5,Greyjoy
Oskar,Martell,male,8,Baratheon
Jonas,Beck,male,1,Lannister
Jannis,Bolton,male,4,Bolton
Pia,Martin,female,1,Frey
Oliver,Herrmann,male,1,Bolton
Lennox,Schulze,male,3,Targaryen
Lina,Werner,female,2,Baratheon
Lennox,Thoma,male,2,Lannister
Theo,Kühn,male,1,Martell
Phil,Sauer,male,1,Arryn
Elias,Krämer,male,2,Tyrell
Jasmin,Peters,female,1,Stark
Stella,Franke,female,2,Frey
Ronja,Huber,female,3,Baratheon
Valentin,Franke,male,2,Bolton
Leonard,Bauer,male,1,Tyrell
Mattis,Pohl,male,1,Baratheon
Ann-Julie,Günther,female,1,Targaryen
Olivia,Targaryen,female,10,Targaryen
Anna,Arryn,female,10,Arryn
Elias,Hartmann,male,3,Stark
Gunter,Schulze,male,1,Greyjoy
Celina,Lannister,female,10,Lannister
Luise,Weber,female,1,Baratheon
Jona,Kuhn,male,2,Stark
Victoria,Tyrell,female,10,Stark
Emma,Krüger,female,1,Stark
Karl,Brandt,male,3,Martell
Ben,Martell,male,5,Martell
Josephine,Engel,female,3,Frey
Thomas,Krause,male,3,Martell
Josephine,Friedrichs,female,2,Lannister
Pauline,Walter,female,3,Lannister
Mats,Ilsner,male,3,Targaryen
Tom,Lannister,male,10,Lannister
Zoe,Meyer,female,2,Bolton
Leonie,Müller,female,2,Martell
Luca,Winter,male,2,Martell
Jonas,Döring,male,1,Tyrell
Jolina,Rams,female,1,Bolton
Annika,Frank,female,2,Targaryen
Wenke,Martell,female,9,Martell
Wenke,Lannister,female,9,Lannister
Leila,Krüger,female,2,Martell
Elina,Berger,female,1,Lannister
Sofia,Lannister,female,9,Lannister
Aaron,Thoma,male,1,Lannister
Eva,Huber,female,2,Tyrell
Leni,Becker,female,2,Martell
Julie,Baratheon,female,7,Baratheon
Karl,Martell,male,9,Martell
Franziska,Baratheon,female,7,Baratheon
Ulrike,Werner,female,2,Frey
Lenny,Frey,male,6,Frey
Selina,Thoma,female,1,Targaryen
Ronja,Winter,female,2,Greyjoy
Erik,Ullrich,male,3,Baratheon
Ingo,Meyer,male,1,Tyrell
Gabriel,Möller,male,1,Targaryen
Theresa,Horn,female,1,Martell
Lian,Schumacher,male,2,Martell
Maila,Ingerfurth,female,1,Martell
Gabriel,Neumann,male,1,Greyjoy
Simon,Tyrell,male,9,Tyrell
Marlene,Stark,female,9,Stark
Robert,Winkler,male,3,Arryn
Henry,Schneider,male,2,Martell
Dominic,Franke,male,3,Stark
Elina,Bergmann,female,2,Tyrell
Magdalena,Lannister,female,7,Lannister
Wolfgang,Tyrell,male,8,Tyrell
Julian,Herrmann,male,3,Baratheon
Leni,Schmidt,female,3,Lannister
Ronja,Stark,female,4,Stark
Liam,Stein,male,1,Frey
Julia,Schulte,female,3,Lannister
Chiara,Neumann,female,1,Lannister
Tim,Greyjoy,male,10,Targaryen
Luca,Lannister,male,9,Lannister
Helena,Krämer,female,3,Targaryen
Vanessa,Winter,female,1,Tyrell
Marlene,Lehmann,female,3,Bolton
Mara,Lannister,female,8,Lannister
Maxim,Sauer,male,1,Lannister
Martin,Horn,male,3,Lannister
Simon,Jung,male,1,Tyrell
Stella,Thoma,female,1,Bolton
Karl,Döring,male,2,Lannister
Joel,Lange,male,3,Lannister
Maximilian,Werner,male,2,Baratheon
Mila,Orlowski,female,2,Baratheon
Bianca,Baratheon,female,4,Baratheon
Lenny,Thiele,male,2,Frey
Till,Groß,male,2,Frey
Maximilian,Graf,male,1,Frey
Carla,Günther,female,1,Stark
Jan,Jung,male,2,Greyjoy
Michael,Stark,male,5,Stark
Emil,Weber,male,2,Stark
Romy,Tyrell,female,7,Tyrell
Rafael,Wagner,male,1,Lannister
Henry,König,male,1,Greyjoy
Elias,Jäger,male,3,Stark
Anton,Kuhn,male,2,Lannister
Nick,Vogel,male,3,Frey
Levin,Ilsner,male,3,Martell
Anni,Jung,female,3,Frey
Sarah,Jung,female,1,Martell
Ole,Thiele,male,3,Frey
Robin,Schmidt,male,1,Tyrell
Jayden,Graf,male,2,Lannister
Anton,Wolf,male,2,Targaryen
Rafael,Martell,male,6,Martell
Lea,Bolton,female,4,Bolton
Sophie,Targaryen,female,10,Targaryen
Carlotta,Beck,female,3,Martell
Ole,Schmitz,male,1,Stark
Max,Ludwig,male,2,Greyjoy
Jonathan,Ebert,male,2,Baratheon
Till,Greyjoy,male,8,Greyjoy
Ulrike,Hartmann,female,3,Greyjoy
Max,Beck,male,3,Martell
Michael,Günther,male,3,Tyrell
Lennard,Dietrich,male,3,Lannister
Oskar,Graf,male,3,Martell
Pia,Stark,female,10,Stark
Emelie,Busch,female,1,Martell
Amelie,Kaiser,female,3,Stark
Wolfgang,Seidel,male,3,Arryn
Samuel,Werner,male,1,Stark
Mia,Krämer,female,2,Martell
Adrian,Sauer,male,1,Frey
Franziska,Ingerfurth,female,3,Arryn
Mats,Kaiser,male,3,Frey
Romy,Schulze,female,1,Frey
Leonard,Beck,male,1,Targaryen
Luise,Braun,female,1,Lannister
Luisa,Stark,female,6,Stark
Katharina,Richter,female,2,Baratheon
Alexander,Schmitt,male,3,Targaryen
Aylin,Stark,female,4,Stark
Theo,Schultz,male,1,Baratheon
Florian,Ilsner,male,1,Baratheon
Selina,Pfeiffer,female,3,Bolton
Lea,Tyrell,female,7,Tyrell
Justus,Maier,male,2,Tyrell
Romy,Arnold,female,1,Lannister
Nils,Lannister,male,10,Lannister
Melina,Schneider,female,1,Baratheon
Fiona,Ludwig,female,1,Lannister
Milan,Lannister,male,6,Lannister
Lisa,Arryn,female,7,Arryn
Sophie,Thoma,female,2,Baratheon
Mats,Günther,male,2,Lannister
Noel,Baumann,male,1,Lannister
Jamie,Müller,male,1,Tyrell
Benedikt,Baratheon,male,6,Baratheon
Liam,Lorenz,male,3,Targaryen
Melissa,Baumann,female,1,Bolton
Celina,Greyjoy,female,4,Greyjoy
Mila,Ingerfurth,female,2,Greyjoy
Chiara,Frey,female,4,Frey
Moritz,Berger,male,1,Stark
Johanna,Schmitt,female,1,Lannister
Maila,Berger,female,2,Frey
Isabell,Fuchs,female,3,Bolton
Konstantin,Heinrich,male,1,Frey
Ann-Julie,Ullrich,female,2,Frey
Tobias,Targaryen,male,8,Targaryen
Thomas,Frey,male,10,Frey
Valentina,Martell,female,9,Martell
Jule,Krüger,female,1,Martell
Magdalena,Möller,female,1,Tyrell
Helena,Vogel,female,1,Baratheon
Levin,Maier,male,2,Tyrell
Toni,Schreiber,male,1,Bolton
Xaver,Roth,male,3,Lannister
Maximilian,Martell,male,10,Martell
Mathilda,Ingerfurth,female,1,Martell
Benedikt,Martell,male,6,Martell
Stella,Kraus,female,1,Bolton
Levin,Schultz,male,2,Frey
Nils,Ebert,male,1,Frey
Nico,Schwarz,male,1,Lannister
Melissa,Vogel,female,1,Tyrell
Valentina,Martell,female,8,Martell
Robin,Hoffmann,male,3,Lannister
Noah,Stark,male,7,Stark
Pauline,Lannister,female,10,Lannister
Samira,Keller,female,2,Stark
Ida,Schreiber,female,3,Baratheon
Emilia,Lannister,female,8,Lannister
Ida,Baratheon,female,9,Baratheon
Johannes,Tyrell,male,10,Tyrell
Fabienne,Kühn,female,3,Martell
Luise,Müller,female,1,Martell
Dieter,Lehmann,male,2,Frey
Julia,Keller,female,2,Martell
Lennard,Arnold,male,1,Frey
Elias,Köhler,male,3,Tyrell
Frieda,Huber,female,1,Baratheon
Finn,Martell,male,4,Bolton
Felix,Albrecht,male,2,Lannister
Levi,Frey,male,9,Frey
Helena,Schmidt,female,2,Targaryen
Florian,Stark,male,5,Stark
Carlotta,Groß,female,1,Lannister
Lisa,Christ,female,1,Martell
Luna,Dietrich,female,1,Targaryen
Bianca,Vogt,female,3,Targaryen
Rafael,Walter,male,3,Lannister
Colin,Berger,male,3,Stark
Hannah,Werner,female,3,Targaryen
Vanessa,Martell,female,10,Martell
Nick,Simon,male,2,Baratheon
Helena,Engel,female,3,Bolton
Elina,Tyrell,female,10,Stark
Alexander,Tyrell,male,10,Tyrell
Mathilda,Lorenz,female,2,Greyjoy
Damian,Huber,male,3,Tyrell
Thomas,Krause,male,1,Tyrell
Gabriel,Schulte,male,3,Lannister
Franziska,Busch,female,3,Arryn
Miriam,Baratheon,female,6,Baratheon
Ronja,Jäger,female,1,Lannister
Eva,Lehmann,female,2,Martell
Helena,Schmidt,female,3,Tyrell
Sarah,Meyer,female,1,Martell
Julia,Lannister,female,7,Lannister
Laura,Otto,female,1,Stark
Mathilda,Bauer,female,3,Stark
Timo,Greyjoy,male,6,Greyjoy
Maria,Klein,female,2,Martell
Joel,Herrmann,male,3,Lannister
Christian,Lannister,male,6,Lannister
Lian,Schuster,male,1,Lannister
Mattis,König,male,3,Lannister
Nina,Lehmann,female,3,Tyrell
Johann,Werner,male,2,Martell
Antonia,Frey,female,5,Frey
Sofia,Tyrell,female,7,Tyrell
Samira,Thoma,female,2,Bolton
Emma,Keller,female,2,Lannister
Samuel,Weber,male,1,Tyrell
Emelie,Schulze,female,1,Martell
Johann,Krüger,male,1,Tyrell
Marie,Keller,female,2,Lannister
Sebastian,Lannister,male,9,Lannister
Lea,Tyrell,female,9,Tyrell
Fiona,Albrecht,female,3,Tyrell
Liam,Busch,male,3,Stark
Toni,Schröder,male,3,Frey
Matteo,Tyrell,male,10,Tyrell
Fiona,Peters,female,2,Tyrell
Leila,Orlowski,female,2,Tyrell
Maja,Baratheon,female,9,Baratheon
Maximilian,Lannister,male,10,Lannister
Alexander,Wolf,male,2,Tyrell
Paulina,Ullrich,female,2,Stark
Selina,Schröder,female,2,Lannister
Mira,Böhm,female,2,Lannister
Johann,Busch,male,1,Tyrell
Maila,Schröder,female,1,Frey
Lennard,Dietrich,male,3,Tyrell
Ronja,Martell,female,5,Martell
Phil,Frey,male,10,Frey
Florian,Bolton,male,9,Bolton
Levi,Lannister,male,9,Lannister
Zoe,Krüger,female,2,Tyrell
Ella,Fuchs,female,1,Lannister
Linus,Böhm,male,3,Lannister
Lilly,Groß,female,2,Bolton
Fabienne,Döring,female,1,Baratheon
Finn,Schultz,male,1,Arryn
Tim,Arryn,male,10,Arryn
Tom,Stark,male,7,Stark
Jona,Fischer,male,1,Lannister
Bennet,Frey,male,5,Frey
Lennard,Lang,male,2,Lannister
Luisa,Walter,female,1,Targaryen
Yasha,Bergmann,male,1,Baratheon
Elisabeth,Lannister,female,10,Lannister
Maja,Berger,female,1,Greyjoy
Ann-Julie,Beck,female,1,Tyrell
Paul,Lannister,male,10,Lannister
Selina,Martell,female,8,Martell
Theo,Maier,male,2,Baratheon
Elina,Greyjoy,female,5,Greyjoy
Samuel,Becker,male,2,Lannister
Philipp,Thiele,male,3,Stark
Bastian,Schäfer,male,2,Greyjoy
Leila,Stark,female,8,Stark
Elias,Klein,male,1,Stark
Noel,Braun,male,2,Greyjoy
Oskar,Schröder,male,2,Lannister
Selina,Böhm,female,2,Targaryen
Wolfgang,Lange,male,3,Tyrell
Elias,Targaryen,male,10,Targaryen
Zoey,Baratheon,female,6,Baratheon
Lotta,Nebert,female,3,Targaryen
Mats,Frey,male,4,Frey
Ida,Christ,female,2,Martell
Gunter,Vogt,male,1,Tyrell
Thomas,Sauer,male,1,Baratheon
Ingo,Martell,male,6,Martell
Ulrike,Peters,female,1,Tyrell
Nick,Simon,male,1,Tyrell
Xenia,Ziegler,female,1,Lannister
Sina,Krause,female,3,Stark
Johannes,Schmitz,male,3,Frey
Theo,Nebert,male,3,Martell
Paula,Bolton,female,4,Bolton
Marlene,Sommer,female,1,Greyjoy
Levi,Schäfer,male,3,Lannister
Nele,Ullrich,female,1,Lannister
Jannis,Krämer,male,2,Tyrell
Mika,Schreiber,male,1,Tyrell
Gabriel,Bolton,male,5,Bolton
Theresa,Neumann,female,3,Baratheon
Malte,Stark,male,4,Stark
Florian,Tyrell,male,8,Tyrell
Wenke,Stark,female,7,Stark
Lucy,Pfeiffer,female,2,Martell
Samuel,Heinrich,male,2,Martell
John,Braun,male,2,Lannister
Vanessa,Stark,female,4,Stark
Max,Jung,male,1,Greyjoy
Sofia,Orlowski,female,3,Martell
Thomas,Seidel,male,1,Targaryen
Elena,Orlowski,female,2,Lannister
Anton,Schäfer,male,3,Stark
Leila,Albrecht,female,3,Lannister
Julia,Hoffmann,female,3,Martell
Julian,Stein,male,2,Tyrell
Helene,Martell,female,9,Martell
Luna,Stein,female,2,Lannister
Matteo,Haas,male,2,Tyrell
Helena,Braun,female,2,Martell
Dominic,Lorenz,male,1,Lannister
Wenke,Richter,female,1,Lannister
Valentina,Krämer,female,1,Arryn
Lotta,Kuhn,female,3,Lannister
Jolina,Lannister,female,9,Lannister
Frieda,Arnold,female,2,Martell
Aaron,Greyjoy,male,6,Greyjoy
Luise,Walter,female,2,Lannister
Johannes,Christ,male,1,Baratheon
Ann-Julie,Ludwig,female,3,Stark
Damian,Busch,male,3,Martell
Jan,Ebert,male,2,Greyjoy
Oskar,Rams,male,3,Frey
Philipp,Klein,male,3,Baratheon
Nora,Winter,female,2,Tyrell
Anton,Targaryen,male,8,Targaryen
Mika,Lannister,male,10,Lannister
Xaver,Teichmann,male,1,Lannister
Leila,Möller,female,3,Lannister
Mina,Schubert,female,3,Targaryen
Leonard,Dietrich,male,2,Tyrell
Xaver,Schumacher,male,1,Frey
Konstantin,Pfeiffer,male,1,Stark
Bennet,Martell,male,8,Martell
Lara,Arnold,female,2,Tyrell
Fabian,Greyjoy,male,9,Greyjoy
Emilia,Döring,female,2,Lannister
Merle,Frey,female,6,Frey
Samuel,Martell,male,8,Targaryen
Jakob,Schneider,male,2,Baratheon
Tobias,Pfeiffer,male,2,Greyjoy
Oskar,Fuchs,male,3,Lannister
Aaron,Kühn,male,1,Tyrell
Nico,König,male,2,Greyjoy
Mara,Hahn,female,3,Tyrell
Felix,Richter,male,3,Baratheon
Paulina,Kuhn,female,3,Martell
Linus,Ullrich,male,3,Stark
Nils,Otto,male,1,Targaryen
Yasha,Vogt,male,1,Tyrell
Jasmin,Ziegler,female,1,Lannister
Karl,Müller,male,3,Bolton
Jannis,Schäfer,male,3,Frey
Leonard,Weiß,male,1,Lannister
Milan,Schmitt,male,3,Greyjoy
Emelie,Simon,female,3,Tyrell
Lina,Heinrich,female,3,Greyjoy
Alexander,Herrmann,male,3,Frey
Leonie,Möller,female,3,Stark
Johannes,Schmidt,male,2,Frey
Lotta,Lannister,female,9,Lannister
Vincent,Martell,male,10,Martell
Selina,Martell,female,4,Martell
Noah,Weiß,male,1,Targaryen
Luisa,Martell,female,9,Martell
Franziska,Braun,female,3,Baratheon
Bianca,Hartmann,female,1,Greyjoy
Jolina,Lehmann,female,1,Stark
Jonathan,Martell,male,6,Martell
Annika,Lannister,female,9,Lannister
Zoe,Stark,female,6,Stark
Felix,Wagner,male,2,Lannister
Elisa,Zimmermann,female,3,Tyrell
Oskar,Fuchs,male,3,Stark
Tom,Weiß,male,3,Stark
Benjamin,Lange,male,1,Lannister
Melissa,Targaryen,female,8,Stark
Emil,Christ,male,3,Martell
Lennard,Lannister,male,6,Lannister
Martha,Böhm,female,2,Lannister
Nele,Groß,female,2,Greyjoy
Ole,Tyrell,male,8,Tyrell
Moritz,Lannister,male,4,Lannister
Carlotta,Jäger,female,3,Stark
Marie,Meyer,female,1,Bolton
Lina,Meyer,female,3,Tyrell
Ulrich,Jung,male,1,Lannister
Emilia,Groß,female,2,Greyjoy
Lina,Lannister,female,10,Bolton
Elisa,Scholz,female,2,Greyjoy
Luna,Dietrich,female,1,Targaryen
Julie,Pohl,female,1,Greyjoy
Antonia,Lang,female,2,Stark
Miriam,Kaiser,female,2,Baratheon
Jan,Tyrell,male,6,Tyrell
Daniel,Stark,male,10,Stark
Robert,Rams,male,1,Martell
Maximilian,Rams,male,3,Stark
Till,Böhm,male,2,Baratheon
Malte,Lannister,male,9,Lannister
Emilia,Bolton,female,4,Bolton
Merle,Zimmermann,female,2,Tyrell
Milan,Schumacher,male,1,Greyjoy
Carlotta,Thoma,female,1,Bolton
Isabell,Pohl,female,2,Martell
Celina,Groß,female,3,Baratheon
Fabienne,Tyrell,female,10,Tyrell
Jan,Vogel,male,1,Bolton
Mats,Frey,male,9,Frey
Gabriel,Albrecht,male,1,Greyjoy
Leonie,Rams,female,1,Martell
Hannah,Friedrichs,female,2,Tyrell
Franziska,Teichmann,female,1,Stark
Alexander,Schmitt,male,3,Martell
Mila,Kraus,female,3,Martell
Aylin,Stark,female,4,Stark
Johann,Jung,male,1,Greyjoy
Magdalena,Schwarz,female,2,Martell
Jasmin,Friedrichs,female,3,Greyjoy
Lian,Greyjoy,male,4,Greyjoy
Anni,Tyrell,female,9,Tyrell
Isabella,Greyjoy,female,7,Greyjoy
Laura,Martell,female,6,Martell
Oliver,Schröder,male,2,Targaryen
Isabella,Lannister,female,10,Lannister
Merle,König,female,1,Tyrell
Malte,Braun,male,3,Lannister
Mira,Teichmann,female,2,Martell
Josephine,Schröder,female,2,Martell
Jamie,Schreiber,male,2,Lannister
Jana,Targaryen,female,10,Targaryen
Valentin,Zimmermann,male,2,Baratheon
Sarah,Franke,female,2,Bolton
Sam,Lannister,male,9,Lannister
Julius,Schäfer,male,1,Martell
Annabell,Stein,female,1,Bolton
Nick,Richter,male,2,Frey
Lotta,Lannister,female,8,Lannister
Benjamin,Dietrich,male,2,Lannister
Romy,Thiele,female,1,Stark
Colin,Schuster,male,2,Baratheon
Bianca,Albrecht,female,2,Tyrell
Adrian,Tyrell,male,10,Tyrell
Moritz,Lannister,male,9,Lannister
Valentina,Lannister,female,9,Lannister
Eva,Zimmermann,female,1,Frey
Jakob,Groß,male,3,Frey
Karl,Lorenz,male,1,Frey
Philipp,Koch,male,3,Bolton
Ann-Julie,Schmitt,female,1,Martell
Benedikt,Wolf,male,1,Lannister
Benjamin,Berger,male,1,Martell
Lian,Schulte,male,3,Martell
Jonas,Krause,male,1,Martell
Jana,Meyer,female,3,Lannister
Levin,Arnold,male,3,Stark
Colin,Kaiser,male,1,Baratheon
Anna,Möller,female,2,Stark
Melissa,Martell,female,9,Martell
Isabell,Baratheon,female,10,Baratheon
Benjamin,Hartmann,male,1,Frey
Ole,Schröder,male,2,Tyrell
Elina,Schuster,female,3,Frey
Jana,Stark,female,8,Stark
Ronja,Ebert,female,2,Stark
Anna,Sommer,female,2,Greyjoy
Julia,Tyrell,female,8,Tyrell
Benedikt,Herrmann,male,3,Frey
Phil,Haas,male,3,Stark
Sam,Arnold,male,1,Stark
Luca,Schmitz,male,1,Lannister
Ulrike,Möller,female,1,Arryn
Lina,Lannister,female,10,Lannister
Marlene,Lannister,female,9,Lannister
Lennard,Ebert,male,2,Stark
Leon,Sauer,male,1,Martell
Luca,Döring,male,1,Greyjoy
Xenia,Sauer,female,1,Lannister
Dominic,Pohl,male,1,Tyrell
Jannik,Groß,male,2,Martell
Emil,Ebert,male,2,Stark
Dieter,Baratheon,male,8,Baratheon
Paula,Brandt,female,2,Targaryen
Frieda,Zimmermann,female,1,Stark
Damian,Lannister,male,10,Lannister
Nico,Friedrichs,male,1,Stark
Julia,Pfeiffer,female,1,Baratheon
Kilian,Targaryen,male,8,Targaryen
Justus,Christ,male,2,Martell
Jana,Martell,female,10,Martell
Clara,Hoffmann,female,3,Martell
Emelie,Graf,female,1,Bolton
Ulrike,Martell,female,9,Martell
Benedikt,Kaiser,male,3,Baratheon
Elena,Frey,female,8,Frey
Jakob,Kuhn,male,3,Frey
Dieter,Schneider,male,3,Greyjoy
Thomas,Greyjoy,male,10,Arryn
Benjamin,Schneider,male,2,Lannister
Tom,Lannister,male,10,Lannister
Helena,Rams,female,3,Greyjoy
Luisa,Baumann,female,2,Bolton
Joel,Ebert,male,3,Tyrell
Alina,Kraus,female,3,Tyrell
Emily,Frey,female,7,Frey
Julian,Werner,male,2,Tyrell
Marlon,Fuchs,male,1,Martell
Magdalena,Krüger,female,1,Lannister
Helena,Schneider,female,3,Martell
Nele,Lorenz,female,2,Frey
Christian,Kraus,male,3,Frey
Xaver,Baratheon,male,10,Baratheon
Zoe,Graf,female,3,Tyrell
Luis,Schubert,male,1,Tyrell
Ulrich,Neumann,male,2,Frey
Adrian,Lannister,male,7,Lannister
Pia,Schulte,female,2,Tyrell
Noel,Sommer,male,2,Frey
Elisa,Heinrich,female,1,Tyrell
Greta,Voigt,female,3,Frey
Nora,Kaiser,female,2,Martell
Julian,Pfeiffer,male,1,Tyrell
Maja,Herrmann,female,2,Lannister
Lara,Lange,female,1,Bolton
Nico,Hoffmann,male,3,Martell
Zoey,Seidel,female,1,Baratheon
Emily,Nebert,female,1,Frey
Philipp,Schröder,male,2,Frey
Lennard,Dietrich,male,1,Targaryen
Anna,Engel,female,2,Tyrell
Alina,Targaryen,female,10,Targaryen
Robert,Schneider,male,3,Frey
Tom,Huber,male,2,Lannister
Hannes,Winkler,male,3,Tyrell
Bruno,Pohl,male,3,Baratheon
Lena,Heinrich,female,2,Martell
Anni,Hoffmann,female,3,Martell
Ulrike,Kraus,female,2,Lannister
Anna,Schultz,female,3,Martell
David,Beck,male,3,Stark
Lenny,Schröder,male,3,Tyrell
Sarah,Winkler,female,2,Lannister
Maila,Martell,female,9,Martell
Samuel,Greyjoy,male,4,Greyjoy
Martha,Simon,female,1,Martell
Mira,Schubert,female,2,Martell
Nina,Ingerfurth,female,1,Targaryen
Malte,Pfeiffer,male,2,Targaryen
Paul,Schubert,male,1,Tyrell
Emilia,Otto,female,3,Stark
Christian,Krüger,male,1,Tyrell
Leila,Kühn,female,2,Lannister
Robin,Conrad,male,3,Martell
Selina,Schmitz,female,2,Martell
Elias,Günther,male,3,Frey
Nina,Ullrich,female,3,Tyrell
Nora,Martell,female,10,Martell
Sina,Greyjoy,female,5,Greyjoy
Samuel,Lorenz,male,3,Lannister
Nele,Keller,female,2,Lannister
Mattis,Ilsner,male,3,Martell
Fabienne,Arryn,female,10,Arryn
Jona,Weiß,male,2,Martell
Valentin,Schreiber,male,2,Tyrell
Jakob,Horn,male,1,Tyrell
Nele,Roth,female,3,Lannister
Tim,Müller,male,3,Tyrell
Marie,Kaiser,female,2,Frey
Adrian,Baratheon,male,5,Baratheon
Jule,Günther,female,3,Baratheon
Mina,Wolf,female,1,Lannister
Gunter,Huber,male,2,Lannister
Jakob,Schmitt,male,1,Stark
Maria,Köhler,female,1,Greyjoy
Katharina,Schulze,female,1,Bolton
Fabienne,Baratheon,female,10,Baratheon
Franziska,Schultz,female,1,Martell
Paula,Rams,female,1,Frey
Michael,Krüger,male,2,Tyrell
Martin,Döring,male,1,Frey
Franziska,Möller,female,1,Lannister
Luisa,Tyrell,female,10,Tyrell
Jannis,Richter,male,1,Baratheon
Jakob,Ebert,male,3,Bolton
Elina,Tyrell,female,10,Tyrell
Marlon,Lannister,male,8,Lannister
Pia,Franke,female,2,Martell
Pauline,Sommer,female,3,Stark
Moritz,Wagner,male,1,Frey
Julia,Greyjoy,female,9,Greyjoy
Phil,Hahn,male,2,Lannister
Lara,Engel,female,1,Martell
Annabell,Simon,female,1,Frey
Martin,Bergmann,male,3,Lannister
Noah,Rams,male,3,Frey
