charID,name,surname,allegiance
2313,Roberto,Fiore,Stark
2314,Beatrice,Ricci,Lannister
2315,Monica,Coppola,Stark
2316,Alessio,Grassi,Lannister
2317,Davide,Santoro,Greyjoy
2318,Daniele,Marini,Tyrell
2319,Debora,Cattaneo,Targaryen
2320,Erica,Negri,Tyrell
2321,Marco,Costa,Stark
2322,Giorgio,Lannister,Lannister
2323,Valentina,Bianchi,Stark
2324,Giulia,Targaryen,Targaryen
2325,Elisa,Mancini,Tyrell
2326,Stefano,Caruso,Lannister
2327,Roberto,Romano,Lannister
2328,Michele,Frey,Lannister
2329,Emanuele,Martell,Martell
2330,Lucia,Baratheon,Baratheon
2331,Nicola,Lannister,Lannister
2332,Martina,Valentini,Martell
2333,Anna,Rizzo,Lannister
2334,Lorenzo,Damico,Baratheon
2335,Giulia,Baratheon,Arryn
2336,Davide,Fiore,Greyjoy
2337,Veronica,Greyjoy,Greyjoy
2338,Nicolo,Moro,Frey
2339,Michela,Lannister,Lannister
2340,Alessio,Tyrell,Tyrell
2341,Monica,Sala,Lannister
2342,Andrea,Palazzo,Baratheon
2343,Anna,Ferretti,Lannister
2344,Francesco,Caruso,Stark
2345,Sofia,Lannister,Lannister
2346,Sara,Coppola,Martell
2347,Alberto,Palmieri,Lannister
2348,Giuseppe,Targaryen,Targaryen
2349,Giada,Costa,Frey
2350,Federica,Ferrari,Tyrell
2351,Claudia,Negri,Baratheon
2352,Irene,Martell,Martell
2353,Giuseppe,Lannister,Lannister
2354,Laura,Coppola,Lannister
2355,Noemi,Riva,Martell
2356,Monica,Pellegrini,Lannister
2357,Davide,Frey,Frey
2358,Silvia,Mazza,Frey
2359,Filippo,Marini,Stark
2360,Chiara,Guerra,Baratheon
2361,Giorgia,Rizzo,Martell
2362,Salvatore,Longo,Baratheon
2363,Irene,Baratheon,Baratheon
2364,Luigi,Sanna,Bolton
2365,Claudia,Greyjoy,Greyjoy
2366,Lucia,Marini,Targaryen
2367,Giulia,Stark,Stark
2368,Valeria,Lannister,Lannister
2369,Giulia,Martell,Martell
2370,Daniele,Farina,Martell
2371,Gianluca,Riva,Lannister
2372,Lucia,Lannister,Arryn
2373,Vincenzo,Pagano,Targaryen
2374,Nicola,Fiore,Stark
2375,Alessia,Baratheon,Baratheon
2376,Manuel,Costantino,Greyjoy
2377,Eleonora,Vitale,Martell
2378,Giulia,Battaglia,Tyrell
2379,Tommaso,Tyrell,Tyrell
2380,Mattia,Negri,Frey
2381,Caterina,Martell,Martell
2382,Michela,Mazza,Lannister
2383,Arianna,Stark,Stark
2384,Federico,Tyrell,Tyrell
2385,Mattia,Martell,Martell
2386,Nicolo,Marino,Frey
2387,Riccardo,Targaryen,Targaryen
2388,Veronica,Lombardi,Martell
2389,Luigi,Bernardi,Martell
2390,Francesca,Villa,Bolton
2391,Leonardo,Cattaneo,Lannister
2392,Alessandra,Costa,Lannister
2393,Simone,Tyrell,Tyrell
2394,Federico,Salvi,Tyrell
2395,Valentina,Neri,Arryn
2396,Alice,Ferraro,Lannister
2397,Alessia,Tyrell,Tyrell
2398,Monica,Palazzo,Frey
2399,Alessio,Costa,Frey
2400,Giacomo,Ferraro,Baratheon
2401,Noemi,Giordano,Martell
2402,Claudio,Palazzo,Lannister
2403,Mattia,Mazza,Bolton
2404,Andrea,Barbieri,Lannister
2405,Giorgia,Barone,Tyrell
2406,Jacopo,Lannister,Lannister
2407,Stefania,Barone,Frey
2408,Cristina,Pellegrini,Stark
2409,Salvatore,Fiore,Lannister
2410,Mattia,Donati,Tyrell
2411,Erica,Barbieri,Tyrell
2412,Fabio,Martell,Martell
2413,Noemi,Bolton,Bolton
2414,Alberto,Sala,Lannister
2415,Chiara,Villa,Stark
2416,Giorgia,Martell,Martell
2417,Lisa,Palazzo,Greyjoy
2418,Giulio,Martell,Martell
2419,Giuseppe,Palumbo,Lannister
2420,Michele De,Luca,Stark
2421,Alessandra,Bolton,Bolton
2422,Erika,Conte,Greyjoy
2423,Roberta,Lannister,Lannister
2424,Debora,Bruno,Stark
2425,Sara,Greco,Tyrell
2426,Vincenzo,Giuliani,Tyrell
2427,Sara,Bolton,Bolton
2428,Leonardo,Vitali,Lannister
2429,Giada,Frey,Frey
2430,Andrea,Lannister,Lannister
2431,Emanuele,Bellini,Martell
2432,Nicola,Greyjoy,Greyjoy
2433,Roberto,Russo,Arryn
2434,Camilla,Ferrara,Greyjoy
2435,Salvatore,Ferrari,Bolton
2436,Alessia,Piras,Greyjoy
2437,Roberto,Baratheon,Baratheon
2438,Irene,Palumbo,Martell
2439,Jacopo,Gatti,Frey
2440,Elisa,Caruso,Frey
2441,Pietro,Ricci,Lannister
2442,Valerio,Colombo,Martell
2443,Eleonora,Morelli,Targaryen
2444,Mirko,Longo,Baratheon
2445,Paolo,Ferrara,Targaryen
2446,Simone,Stark,Stark
2447,Stefania,Caruso,Arryn
2448,Christian,Gentile,Arryn
2449,Nicole,Adami,Arryn
2450,Gabriele,Frey,Frey
2451,Francesca,Giuliani,Tyrell
2452,Marco,Bolton,Bolton
2453,Veronica,Riva,Lannister
2454,Simone,Damico,Tyrell
2455,Daniele,Palmieri,Tyrell
2456,Simona,Longo,Lannister
2457,Maria,Villa,Martell
2458,Vanessa,Martell,Martell
2459,Michela,Baratheon,Baratheon
2460,Salvatore,Ferri,Greyjoy
2461,Irene,Martell,Martell
2462,Eleonora,Stark,Stark
2463,Lorenzo,Stark,Stark
2464,Marco,Bianco,Stark
2465,Emanuele,Colombo,Martell
2466,Claudio,Longo,Martell
2467,Luigi,Gatti,Tyrell
2468,Camilla,Ricci,Frey
2469,Giorgio,Bianchi,Lannister
2470,Nicola,Pagano,Arryn
2471,Sara,Messina,Targaryen
2472,Valerio,Mazza,Martell
2473,Valerio,Vitali,Targaryen
2474,Filippo,Bolton,Bolton
2475,Alberto,Martell,Martell
2476,Silvia,Martell,Martell
2477,Monica,Sartori,Targaryen
2478,Gabriele,Basile,Lannister
2479,Emanuele,Ricci,Bolton
2480,Giorgia,Grassi,Lannister
2481,Maria,Lannister,Lannister
2482,Monica,Martell,Martell
2483,Anna,Coppola,Greyjoy
2484,Erika,Rizzo,Bolton
2485,Federica,Palmieri,Tyrell
2486,Caterina,Galli,Lannister
2487,Cristina,Bianco,Tyrell
2488,Luca,Serra,Baratheon
2489,Pietro,Negri,Lannister
2490,Claudio,Ferrara,Frey
2491,Paola,Martell,Martell
2492,Alberto,Bianchi,Baratheon
2493,Christian,Giannini,Greyjoy
2494,Alessio,Lannister,Lannister
2495,Mattia,Mariani,Tyrell
2496,Riccardo,Villa,Baratheon
2497,Erika,Rizzo,Stark
2498,Jessica,Morelli,Lannister
2499,Andrea,Bianco,Frey
2500,Antonio,Lannister,Lannister
2501,Irena,Baratheon,Baratheon
2502,Izabela,Mazur,Baratheon
2503,Sebastian,Krol,Bolton
2504,Sylwester,Walczak,Bolton
2505,Wawrzyniec,Wieczorek,Stark
2506,Monika,Adamczyk,Lannister
2507,Wiktoria,Pietrzak,Martell
2508,Jadwiga,Arryn,Arryn
2509,Agnieszka,Michalak,Frey
2510,Kaja,Wilk,Martell
2511,Magda,Adamczyk,Stark
2512,Anna,Szymczak,Greyjoy
2513,Helena,Mazur,Tyrell
2514,Marzena,Stark,Stark
2515,Lucyna,Zajac,Baratheon
2516,Sandra,Kaczmarek,Martell
2517,Sylwia,Lannister,Lannister
2518,Horacy,Krol,Frey
2519,Wiktoria,Tyrell,Tyrell
2520,Amelia,Tyrell,Tyrell
2521,Kazimierz,Sobczak,Tyrell
2522,Amadeusz,Mazur,Stark
2523,Radek,Szulc,Martell
2524,Urszula,Kania,Frey
2525,Ignacy,Frey,Frey
2526,Robert,Wilk,Baratheon
2527,Rozalia,Mazur,Stark
2528,Agnieszka,Sikora,Tyrell
2529,Slawomir,Duda,Tyrell
2530,Lucyna,Kubiak,Greyjoy
2531,Luiza,Tyrell,Tyrell
2532,Aleksander,Martell,Martell
2533,Marian,Lis,Martell
2534,Stefan,Baratheon,Baratheon
2535,Beatrycze,Baratheon,Baratheon
2536,Grzegorz,Frey,Frey
2537,Zaneta,Mazurek,Baratheon
2538,Adela,Marciniak,Martell
2539,Eugeniusz,Michalak,Lannister
2540,Ksawery,Pietrzak,Frey
2541,Aleksandra,Zajac,Lannister
2542,Horacy,Lannister,Lannister
2543,Eliza,Martell,Martell
2544,Andrzej,Tyrell,Tyrell
2545,Wanda,Kubiak,Bolton
2546,Roma,Janik,Martell
2547,Ludwik,Marciniak,Lannister
2548,Stefan,Szczepaniak,Martell
2549,Adrian,Wojcik,Martell
2550,Mariusz,Szulc,Lannister
2551,Piotr,Lis,Targaryen
2552,Klaudiusz,Pawlak,Lannister
2553,Dominik,Bak,Lannister
2554,Weronika,Wilk,Bolton
2555,Celina,Krupa,Martell
2556,Konstanty,Adamczyk,Bolton
2557,Kacper,Kaczmarek,Martell
2558,Paulina,Martell,Martell
2559,Monika,Martell,Martell
2560,Celina,Kubiak,Stark
2561,Hieronim,Szczepaniak,Baratheon
2562,Magda,Baran,Baratheon
2563,Sylwester,Bak,Tyrell
2564,Malwina,Kaczmarek,Stark
2565,Michal,Targaryen,Targaryen
2566,Jozef,Kazmierczak,Lannister
2567,Jakub,Sobczak,Martell
2568,Edyta,Bak,Baratheon
2569,Marek,Baran,Stark
2570,Filip,Walczak,Bolton
2571,Magda,Wrobel,Targaryen
2572,Aleksandra,Mazurek,Tyrell
2573,Leszek,Szczepaniak,Lannister
2574,Witold,Wieczorek,Baratheon
2575,Stefan,Lis,Frey
2576,Edward,Krawczyk,Lannister
2577,Renata,Bak,Lannister
2578,Konrad,Janik,Tyrell
2579,Justyna,Wojcik,Lannister
2580,Klaudia,Kaczmarek,Targaryen
2581,Rozalia,Targaryen,Targaryen
2582,Karol,Dudek,Greyjoy
2583,Klaudia,Krupa,Martell
2584,Maria,Kaczmarek,Lannister
2585,Kaja,Baratheon,Baratheon
2586,Hugon,Lannister,Lannister
2587,Emilia,Greyjoy,Greyjoy
2588,Wiktoria,Janik,Frey
2589,Wiktoria,Koziol,Lannister
2590,Iwona,Sobczak,Lannister
2591,Lucyna,Kubiak,Arryn
2592,Zywislaw,Wilk,Baratheon
2593,Kamila,Dudek,Martell
2594,Cezary,Mazur,Frey
2595,Dawid,Kubiak,Bolton
2596,Adela,Krawczyk,Tyrell
2597,Adam,Pawlak,Martell
2598,Filip,Lannister,Lannister
2599,Malgorzata,Baratheon,Bolton
2600,Dorota,Martell,Martell
2601,Norbert,Lannister,Lannister
2602,Kamil,Szulc,Targaryen
2603,Amelia,Krupa,Tyrell
2604,Krystyna,Lannister,Lannister
2605,Zygmunt,Michalak,Tyrell
2606,Wiktoria,Wojcik,Stark
2607,Jedrzej,Wrobel,Martell
2608,Horacy,Tyrell,Tyrell
2609,Hugon,Wilk,Bolton
2610,Piotr,Lannister,Bolton
2611,Witold,Krawczyk,Greyjoy
2612,Ilona,Szymczak,Stark
2613,Grzegorz,Walczak,Lannister
2614,Anna,Tyrell,Tyrell
2615,Maciej,Szewczyk,Lannister
2616,Nikodem,Kazmierczak,Frey
2617,Leszek,Nowak,Lannister
2618,Kajetan,Dudek,Greyjoy
2619,Adam,Martell,Martell
2620,Aleksander,Baratheon,Baratheon
2621,Makary,Lannister,Lannister
2622,Aleksander,Janik,Martell
2623,Izydor,Zajac,Bolton
2624,Elzbieta,Greyjoy,Greyjoy
2625,Lucjan,Zajac,Lannister
2626,Alicja,Duda,Lannister
2627,Zbigniew,Kubiak,Martell
2628,Igor,Wojcik,Frey
2629,Anita,Lannister,Lannister
2630,Onufry,Lannister,Lannister
2631,Zywislaw,Pawlak,Lannister
2632,Diana,Wrobel,Lannister
2633,Gabriela,Koziol,Lannister
2634,Aleksandra,Kubiak,Frey
2635,Iwo,Lis,Stark
2636,Karol,Kowalczyk,Tyrell
2637,Nikodem,Mroz,Baratheon
2638,Marek,Stark,Stark
2639,Bogdan,Dudek,Lannister
2640,Katarzyna,Wieczorek,Tyrell
2641,Grazyna,Tyrell,Tyrell
2642,Marcin,Marciniak,Bolton
2643,Iwona,Szulc,Baratheon
2644,Izydor,Sobczak,Stark
2645,Wojciech,Koziol,Martell
2646,Karol,Martell,Martell
2647,Jadwiga,Tyrell,Tyrell
2648,Marzena,Krol,Tyrell
2649,Jedrzej,Szymczak,Bolton
2650,Ryszard,Wojcik,Martell
2651,Olaf,Szymczak,Greyjoy
2652,Jakub,Kubiak,Frey
2653,Henryk,Bak,Tyrell
2654,Patrycja,Walczak,Frey
2655,Wojciech,Krol,Lannister
2656,Dawid,Wojcik,Bolton
2657,Wiktor,Lis,Baratheon
2658,Zofia,Tyrell,Tyrell
2659,Sonia,Kazmierczak,Targaryen
2660,Zygmunt,Mazurek,Frey
2661,Marta,Pawlak,Tyrell
2662,Franciszek,Pietrzak,Lannister
2663,Andrzej,Bolton,Bolton
2664,Jolanta,Krupa,Tyrell
2665,Grzegorz,Dudek,Lannister
2666,Amadeusz,Michalak,Lannister
2667,Beata,Targaryen,Targaryen
2668,Mateusz,Krupa,Stark
2669,Ignacy,Baran,Martell
2670,Michal,Sikora,Frey
2671,Sylwester,Szczepaniak,Martell
2672,Wladyslaw,Pawlak,Frey
2673,Monika,Martell,Martell
2674,Anna,Kaczmarek,Stark
2675,Amelia,Martell,Martell
2676,Aneta,Stark,Stark
2677,Darek,Nowak,Targaryen
2678,Sebastian,Targaryen,Targaryen
2679,Maksymilian,Kaczmarek,Baratheon
2680,Darek,Frey,Arryn
2681,Bartek,Nowak,Martell
2682,Iwo,Martell,Martell
2683,Pawel,Janik,Lannister
2684,Beata,Krawczyk,Baratheon
2685,Wladyslaw,Kubiak,Targaryen
2686,Patrycja,Baratheon,Baratheon
2687,Eugeniusz,Wrobel,Greyjoy
2688,Darek,Nowak,Stark
2689,Maryna,Martell,Martell
2690,Bartek,Adamczyk,Targaryen
2691,Tomasz,Sikora,Baratheon
2692,Wawrzyniec,Pietrzak,Martell
2693,Aneta,Dudek,Tyrell
2694,Malwina,Kowalczyk,Targaryen
2695,Piotr,Szczepaniak,Tyrell
2696,Katarzyna,Janik,Lannister
2697,Kamil,Pawlak,Stark
2698,Stefan,Szymczak,Martell
2699,Sylwia,Lannister,Lannister
2700,Cezary,Wojcik,Greyjoy
2701,Zuzanna,Kowalczyk,Baratheon
2702,Michal,Szewczyk,Lannister
2703,Waldemar,Tyrell,Tyrell
2704,Marcin,Janik,Baratheon
2705,Alina,Duda,Martell
2706,Konrad,Marciniak,Greyjoy
2707,Helena,Krawczyk,Baratheon
2708,Malgorzata,Baran,Baratheon
2709,Bogna,Adamczyk,Lannister
2710,Joanna,Stark,Stark
2711,Magda,Kolodziej,Greyjoy
2712,Celina,Sobczak,Tyrell
2713,Wawrzyniec,Kubiak,Frey
2714,Janusz,Szymczak,Tyrell
2715,Helena,Mazurek,Lannister
2716,Krystyna,Krawczyk,Lannister
2717,Jan,Marciniak,Bolton
2718,Patrycja,Greyjoy,Greyjoy
2719,Maria,Nowak,Greyjoy
2720,Igor,Kowalczyk,Lannister
2721,Horacy,Janik,Tyrell
2722,Bogna,Nowak,Martell
2723,Zdzislaw,Sikora,Baratheon
2724,Iga,Adamczyk,Martell
2725,Cezary,Bak,Arryn
2726,Kinga,Szymczak,Tyrell
2727,Sylwester,Szewczyk,Lannister
2728,Amelia,Janik,Lannister
2729,Dorota,Martell,Martell
2730,Mikolaj,Nowak,Bolton
2731,Lech,Krupa,Stark
2732,Ignacy,Szewczyk,Frey
2733,Zuzanna,Tyrell,Tyrell
2734,Aneta,Wrobel,Bolton
2735,Agnieszka,Kubiak,Martell
2736,Oliwia,Martell,Martell
2737,Zenobia,Tyrell,Lannister
2738,Bogumil,Martell,Martell
2739,Sandra,Szulc,Baratheon
2740,Wojciech,Mazur,Bolton
2741,Aleksander,Tyrell,Tyrell
2742,Zuzanna,Kowalczyk,Lannister
2743,Norbert,Duda,Stark
2744,Milena,Pawlak,Martell
2745,Kacper,Sikora,Tyrell
2746,Igor,Baratheon,Frey
2747,Emil,Lannister,Lannister
2748,Adela,Wieczorek,Frey
2749,Beatrycze,Szulc,Lannister
2750,Marcin,Szymczak,Greyjoy
2751,Katarzyna,Zajac,Baratheon
2752,Marcin,Szymczak,Lannister
2753,Maciej,Sobczak,Frey
2754,Celina,Marciniak,Lannister
2755,Maciej,Kolodziej,Lannister
2756,Dawid,Bak,Lannister
2757,Klaudia,Tyrell,Tyrell
2758,Artur,Koziol,Greyjoy
2759,Maria,Lannister,Lannister
2760,Wieslaw,Tyrell,Tyrell
2761,Klaudia,Nowak,Martell
2762,Marta,Kaczmarek,Stark
2763,Oliwia,Krol,Martell
2764,Grazyna,Wojcik,Tyrell
2765,Bozena,Michalak,Baratheon
2766,Rudolf,Tyrell,Tyrell
2767,Diana,Mroz,Frey
2768,Dominik,Bolton,Bolton
2769,Alina,Kazmierczak,Lannister
2770,Ilona,Kubiak,Frey
2771,Iga,Baran,Baratheon
2772,Karol,Martell,Martell
2773,Kamila,Marciniak,Martell
2774,Kajetan,Nowak,Tyrell
2775,Ewa,Lannister,Lannister
2776,Alina,Pawlak,Tyrell
2777,Klaudiusz,Kolodziej,Baratheon
2778,Piotr,Kaczmarek,Frey
2779,Gabriel,Bak,Tyrell
2780,Gustaw,Tyrell,Tyrell
2781,Pafnucy,Marciniak,Martell
2782,Kamil,Pawlak,Lannister
2783,Janusz,Kolodziej,Baratheon
2784,Adrian,Kazmierczak,Tyrell
2785,Janusz,Kazmierczak,Tyrell
2786,Krystyna,Arryn,Lannister
2787,Gustaw,Bak,Martell
2788,Mariusz,Marciniak,Lannister
2789,Lucyna,Pietrzak,Martell
2790,Gustaw,Lannister,Lannister
2791,Kaja,Targaryen,Targaryen
2792,Wieslaw,Baratheon,Baratheon
2793,Kacper,Adamczyk,Stark
2794,Zenobia,Wilk,Lannister
2795,Helena,Mazurek,Martell
2796,Katarzyna,Szulc,Frey
2797,Janusz,Krupa,Greyjoy
2798,Paulina,Marciniak,Martell
2799,Andrzej,Kolodziej,Lannister
2800,Krystyna,Frey,Frey
2801,Patrycja,Stark,Stark
2802,Dawid,Koziol,Greyjoy
2803,Alina,Mazurek,Tyrell
2804,Teresa,Baran,Greyjoy
2805,Barbara,Szewczyk,Martell
2806,Eliza,Wojcik,Greyjoy
2807,Weronika,Tyrell,Tyrell
2808,Nina,Kazmierczak,Martell
2809,Monika,Marciniak,Baratheon
2810,Teresa,Mazurek,Martell
2811,Alicja,Michalak,Baratheon
2812,Krystyna,Kania,Bolton
2813,Igor,Marciniak,Lannister
2814,Iwona,Nowak,Targaryen
2815,Ryszard,Kolodziej,Martell
2816,Elzbieta,Koziol,Stark
2817,Aleksander,Janik,Tyrell
2818,Aneta,Koziol,Lannister
2819,Emil,Baran,Martell
2820,Radek,Pietrzak,Stark
2821,Martyna,Krupa,Tyrell
2822,Leon,Sobczak,Martell
2823,Janusz,Duda,Stark
2824,Norbert,Lannister,Lannister
2825,Mariusz,Wieczorek,Stark
2826,Igor,Mazurek,Martell
2827,Celina,Sobczak,Lannister
2828,Bozena,Zajac,Baratheon
2829,Bozena,Lannister,Lannister
2830,Dominik,Kania,Martell
2831,Grazyna,Tyrell,Tyrell
2832,Jolanta,Kaczmarek,Lannister
2833,Wojciech,Sobczak,Greyjoy
2834,Maryna,Wojcik,Stark
2835,Martyna,Lannister,Lannister
2836,Grzegorz,Mazurek,Tyrell
2837,Janusz,Szulc,Stark
2838,Iga,Nowak,Tyrell
2839,Magda,Mazurek,Stark
2840,Ewa,Wojcik,Baratheon
2841,Cezary,Wojcik,Frey
2842,Wladyslaw,Krupa,Lannister
2843,Kaja,Arryn,Bolton
2844,Krystyna,Szymczak,Lannister
2845,Maksymilian,Lis,Frey
2846,Hugon,Lis,Baratheon
2847,Leon,Duda,Lannister
2848,Hildegarda,Marciniak,Martell
2849,Ksawery,Szulc,Targaryen
2850,Gabriel,Zajac,Greyjoy
2851,Izydor,Szczepaniak,Tyrell
2852,Aneta,Stark,Stark
2853,Anita,Kubiak,Tyrell
2854,Tomasz,Kolodziej,Lannister
2855,Michal,Kazmierczak,Tyrell
2856,Irena,Lannister,Lannister
2857,Lea,Frey,Frey
2858,Jagoda,Koziol,Greyjoy
2859,Lea,Greyjoy,Greyjoy
2860,Iga,Michalak,Lannister
2861,Izabela,Janik,Baratheon
2862,Artur,Baratheon,Baratheon
2863,Lucjan,Pietrzak,Lannister
2864,Rudolf,Zajac,Martell
2865,Konrad,Bak,Lannister
2866,Radek,Szewczyk,Martell
2867,Gustaw,Dudek,Frey
2868,Damian,Tyrell,Tyrell
2869,Julia,Sikora,Stark
2870,Kamila,Kaczmarek,Lannister
2871,Ewa,Duda,Martell
2872,Sebastian,Szulc,Greyjoy
2873,Emil,Wrobel,Arryn
2874,Roch,Mazurek,Baratheon
2875,Wojciech,Lannister,Lannister
2876,Kamil,Pietrzak,Stark
2877,Sylwia,Wrobel,Stark
2878,Waldemar,Koziol,Martell
2879,Artur,Bolton,Bolton
2880,Irena,Baran,Lannister
2881,Hildegarda,Baran,Lannister
2882,Gabriela,Koziol,Tyrell
2883,Leon,Szymczak,Baratheon
2884,Mikolaj,Krol,Martell
2885,Lucjan,Adamczyk,Targaryen
2886,Kazimierz,Baratheon,Baratheon
2887,Stefan,Adamczyk,Stark
2888,Makary,Baran,Tyrell
2889,Igor,Greyjoy,Greyjoy
2890,Olaf,Kazmierczak,Martell
2891,Henryk,Lis,Frey
2892,Irena,Mazur,Lannister
2893,Rozalia,Stark,Stark
2894,Ursyn,Duda,Tyrell
2895,Sylwia,Kowalczyk,Stark
2896,Weronika,Mazurek,Martell
2897,Teresa,Nowak,Tyrell
2898,Danuta,Wilk,Greyjoy
2899,Wieslaw,Kazmierczak,Targaryen
2900,Ilona,Nowak,Martell
2901,Hieronim,Stark,Stark
2902,Waldemar,Zajac,Stark
2903,Sandra,Szulc,Bolton
2904,Edward,Mazurek,Lannister
2905,Horacy,Sobczak,Targaryen
2906,Krzysztof,Koziol,Tyrell
2907,Roch,Wieczorek,Frey
2908,Monika,Szymczak,Tyrell
2909,Zenobia,Sobczak,Lannister
2910,Mateusz,Pawlak,Baratheon
2911,Kaja,Krawczyk,Lannister
2912,Malgorzata,Lis,Greyjoy
2913,Iwo,Bolton,Stark
2914,Irena,Martell,Martell
2915,Ewa,Wrobel,Frey
2916,Maciej,Wilk,Tyrell
2917,Marlena,Szczepaniak,Lannister
2918,Zofia,Wilk,Martell
2919,Magda,Szewczyk,Frey
2920,Jan,Martell,Martell
2921,Barbara,Wieczorek,Frey
2922,Mariusz,Baratheon,Baratheon
2923,Gustaw,Walczak,Frey
2924,Hildegarda,Kania,Lannister
2925,Zofia,Mazurek,Bolton
2926,Tadeusz,Pawlak,Tyrell
2927,Konrad,Bak,Greyjoy
2928,Monika,Wojcik,Lannister
2929,Bartek,Sobczak,Tyrell
2930,Dorota,Stark,Stark
2931,Zaneta,Stark,Stark
2932,Kacper,Krawczyk,Martell
2933,Stefan,Wojcik,Martell
2934,Wiktor,Krupa,Tyrell
2935,Michal,Szczepaniak,Baratheon
2936,Amelia,Lis,Tyrell
2937,Julia,Michalak,Stark
2938,Adela,Mazur,Targaryen
2939,Dominik,Wieczorek,Frey
2940,Urszula,Pietrzak,Martell
2941,Zygmunt,Lis,Tyrell
2942,Gabriela,Lannister,Lannister
2943,Konstanty,Pietrzak,Greyjoy
2944,Adam,Baratheon,Baratheon
2945,Hildegarda,Lis,Frey
2946,Zenon,Walczak,Greyjoy
2947,Kazimierz,Koziol,Stark
2948,Olaf,Janik,Martell
2949,Bozena,Adamczyk,Baratheon
2950,Lucyna,Walczak,Martell
2951,Norbert,Wrobel,Targaryen
2952,Sylwia,Adamczyk,Frey
2953,Ksawery,Kaczmarek,Tyrell
2954,Eliza,Nowak,Bolton
2955,Jadwiga,Martell,Martell
2956,Lucjan,Tyrell,Tyrell
2957,Bogumil,Janik,Martell
2958,Iga,Bolton,Bolton
2959,Emil,Baratheon,Baratheon
2960,Roma,Kubiak,Martell
2961,Malwina,Lannister,Lannister
2962,Kinga,Zajac,Arryn
2963,Roch,Michalak,Tyrell
2964,Maria,Baratheon,Baratheon
2965,Witold,Sikora,Bolton
2966,Monika,Kolodziej,Lannister
2967,Roma,Stark,Stark
2968,Wladyslaw,Lis,Tyrell
2969,Monika,Kubiak,Tyrell
2970,Iwona,Lis,Martell
2971,Maksymilian,Tyrell,Tyrell
2972,Dorota,Walczak,Lannister
2973,Sylwester,Koziol,Greyjoy
2974,Martyna,Szczepaniak,Martell
2975,Igor,Kania,Baratheon
2976,Karolina,Adamczyk,Greyjoy
2977,Zdzislaw,Krupa,Stark
2978,Renata,Wojcik,Frey
2979,Leon,Kania,Tyrell
2980,Stefan,Szewczyk,Baratheon
2981,Iwo,Martell,Frey
2982,Lidia,Bolton,Bolton
2983,Emilia,Frey,Frey
2984,Witold,Michalak,Lannister
2985,Nikodem,Frey,Frey
2986,Hieronim,Martell,Martell
2987,Martyna,Mazur,Baratheon
2988,Bozena,Krawczyk,Greyjoy
2989,Zbigniew,Tyrell,Tyrell
2990,Leszek,Krupa,Greyjoy
2991,Dominika,Michalak,Tyrell
2992,Grazyna,Szewczyk,Targaryen
2993,Eliza,Krawczyk,Bolton
2994,Mateusz,Lannister,Lannister
2995,Nina,Kolodziej,Tyrell
2996,Kinga,Targaryen,Stark
2997,Dorota,Adamczyk,Lannister
2998,Mikolaj,Kubiak,Baratheon
2999,Wojciech,Kazmierczak,Lannister
3000,Seweryn,Bak,Tyrell
3001,Vaino,Nurmi,Tyrell
3002,Akseli,Frey,Frey
3003,Ville,Westerlund,Greyjoy
3004,Lasse,Siren,Lannister
3005,Simo,Makinen,Baratheon
3006,Jussi,Aalto,Lannister
3007,Lasse,Siren,Martell
3008,Pekka,Kivela,Greyjoy
3009,Ville,Hamalainen,Tyrell
3010,Tapani,Uusimaki,Frey
3011,Kalle,Hayha,Lannister
3012,Juhani,Vatanen,Greyjoy
3013,Akseli,Mottola,Tyrell
3014,Urho,Siniranta,Tyrell
3015,Marjatta,Stark,Stark
3016,Sanna,Laine,Martell
3017,Arttu,Frey,Frey
3018,Juha,Baratheon,Baratheon
3019,Arttu,Jarvinen,Lannister
3020,Tapani,Jarvinen,Stark
3021,Tiina,Jarvinen,Lannister
3022,Eero,Korhonen,Lannister
3023,Johanna,Martell,Martell
3024,Vaino,Yrjola,Frey
3025,Sanna,Hamalainen,Frey
3026,Sanna,Makela,Targaryen
3027,Juhani,Makela,Martell
3028,Annikki,Stark,Stark
3029,Akseli,Virtanen,Tyrell
3030,Pekka,Yrjola,Baratheon
3031,Olavi,Makela,Tyrell
3032,Ismo,Vatanen,Martell
3033,Kai,Makinen,Lannister
3034,Katja,Nurmi,Martell
3035,Kalle,Jokinen,Baratheon
3036,Virpi,Westerlund,Targaryen
3037,Matti,Makinen,Lannister
3038,Anna,Seppala,Lannister
3039,Mikael,Lahteenmaki,Lannister
3040,Liisa,Stark,Stark
3041,Jussi,Jokinen,Tyrell
3042,Virpi,Makinen,Tyrell
3043,Ossi,Nieminen,Baratheon
3044,Olavi,Korhonen,Tyrell
3045,Tapani,Jokinen,Martell
3046,Kai,Nurmi,Baratheon
3047,Jyri,Virtanen,Frey
3048,Jouni,Nurmi,Frey
3049,Jaakko,Kosunen,Lannister
3050,Marjut,Bolton,Bolton
3051,Verneri,Virtanen,Targaryen
3052,Katja,Targaryen,Targaryen
3053,Anna,Korhonen,Baratheon
3054,Veijo,Lannister,Lannister
3055,Maria,Nurmi,Stark
3056,Tapani,Hayha,Stark
3057,Mika,Baratheon,Baratheon
3058,Juha,Virtanen,Martell
3059,Pekka,Seppala,Lannister
3060,Pekka,Tyrell,Tyrell
