charID,name,surname,gender,royaltyScale,main
2207,Francesca,Negri,female,3,false
2208,Luca,Santoro,male,3,false
2209,Stefania,Gatti,female,2,false
2210,Giorgio,Donati,male,2,false
2211,Luca,Bellini,male,3,false
2212,Leonardo,Sorrentino,male,1,false
2213,Luca,Parisi,male,2,false
2214,Edoardo,Barone,male,3,false
2215,Francesca,Piras,female,1,false
2216,Claudia,Martell,female,6,false
2217,Vanessa,Lannister,female,9,false
2218,Alex,Villa,male,1,false
2219,Angela,Bolton,female,7,false
2220,Enrico,Frey,male,8,false
2221,Paolo,Lannister,male,8,false
2222,Irene,Lannister,female,9,false
2223,Antonio,Conti,male,1,false
2224,Marta,Marchetti,female,1,false
2225,Beatrice,Monti,female,2,false
2226,Alessandra,Basile,female,2,false
2227,Enrico,Giordano,male,1,false
2228,Camilla,Valentini,female,3,false
2229,Debora,Palazzo,female,2,false
2230,Francesca,Martino,female,1,false
2231,Giovanni,Bolton,male,5,false
2232,Stefano,Pagano,male,2,false
2233,Stefano,Martinelli,male,3,false
2234,Antonio,Vitale,male,1,false
2235,Alice,Valentini,female,1,false
2236,Paola,Rinaldi,female,1,false
2237,Giovanni,Messina,male,1,false
2238,Irene,Russo,female,3,false
2239,Giacomo,Messina,male,3,false
2240,Pietro,Mazza,male,3,false
2241,Christian,Romano,male,2,false
2242,Alessandra,Baratheon,female,6,false
2243,Stefano,Targaryen,male,9,false
2244,Camilla,Martino,female,3,false
2245,Mattia,Martell,male,6,false
2246,Paolo,Tyrell,male,10,false
2247,Salvatore,Guerra,male,1,false
2248,Eleonora,Greyjoy,female,4,false
2249,Mattia,Romano,male,3,false
2250,Alessandro,Stark,male,8,false
2251,Manuel,Palmieri,male,1,false
2252,Alice,Tyrell,female,10,false
2253,Christian,Pagano,male,1,false
2254,Maria,Rizzi,female,3,false
2255,Alice,Arryn,female,9,false
2256,Claudio,Frey,male,9,false
2257,Erica,Lannister,female,9,false
2258,Chiara,Stark,female,9,false
2259,Jacopo,Frey,male,4,false
2260,Simona,Pellegrini,female,2,false
2261,Dario,Leone,male,1,false
2262,Federica,Sorrentino,female,1,false
2263,Mirko,Guerra,male,3,false
2264,Edoardo,Rossi,male,2,false
2265,Valentina,Stark,female,6,false
2266,Nicola,Montanari,male,3,false
2267,Gabriele,Mancini,male,1,false
2268,Ilaria,Giuliani,female,1,false
2269,Vincenzo,Giuliani,male,3,false
2270,Vanessa,Montanari,female,3,false
2271,Manuel,Negri,male,3,false
2272,Jacopo,Greyjoy,male,10,false
2273,Alberto,Greyjoy,male,6,false
2274,Caterina,Bolton,female,5,false
2275,Gaia,Sorrentino,female,1,false
2276,Vanessa,Lannister,female,10,false
2277,Nicole,Pagano,female,1,false
2278,Marta,Mazza,female,3,false
2279,Beatrice,Esposito,female,2,false
2280,Lisa,Targaryen,female,10,false
2281,Maria,Donati,female,3,false
2282,Ilaria,Frey,female,5,false
2283,Sofia,Negri,female,3,false
2284,Davide,Tyrell,male,10,false
2285,Giada,Testa,female,3,false
2286,Dario,Lannister,male,10,false
2287,Gianluca,Sorrentino,male,1,false
2288,Nicolo,Martell,male,5,false
2289,Alessandra,Marino,female,3,false
2290,Giulio,Lannister,male,7,false
2291,Alessia,Bolton,female,7,false
2292,Antonio,Giordano,male,2,false
2293,Martina,Lannister,female,9,false
2294,Leonardo,Grassi,male,3,false
2295,Mirko,Tyrell,male,9,false
2296,Gianluca,Cattaneo,male,1,false
2297,Greta,Longo,female,3,false
2298,Emanuele,Moretti,male,3,false
2299,Michela,Mariani,female,1,false
2300,Alice,Ruggiero,female,2,false
2301,Manuel,Gallo,male,1,false
2302,Pietro,Bianchi,male,1,false
2303,Stefania,Giuliani,female,1,false
2304,Valeria,Galli,female,1,false
2305,Valentina,Colombo,female,1,false
2306,Paola,Mariani,female,1,false
2307,Davide,Longo,male,3,false
2308,Salvatore,Milani,male,1,false
2309,Irene,Frey,female,9,false
2310,Jessica De,Martell,female,6,false
2311,Valentina,Lannister,female,8,false
2312,Giorgia,Serra,female,1,false
2313,Roberto,Tyrell,male,8,false
2314,Beatrice,Ricci,female,1,false
2315,Monica,Coppola,female,3,false
2316,Alessio,Grassi,male,2,false
2317,Davide,Santoro,male,2,false
2318,Daniele,Marini,male,3,false
2319,Debora,Cattaneo,female,1,false
2320,Erica,Negri,female,1,false
2321,Marco,Greyjoy,male,4,false
2322,Giorgio,Lannister,male,9,false
2323,Valentina,Bianchi,female,3,false
2324,Giulia,Martell,female,7,false
2325,Elisa,Baratheon,female,4,false
2326,Stefano,Caruso,male,1,false
2327,Roberto,Romano,male,2,false
2328,Michele,Gallo,male,3,false
2329,Emanuele,Caruso,male,2,false
2330,Lucia,Neri,female,1,false
2331,Nicola,Frey,male,4,false
2332,Martina,Valentini,female,1,false
2333,Anna,Greyjoy,female,4,false
2334,Lorenzo,Damico,male,2,false
2335,Giulia,Moro,female,2,false
2336,Davide,Fiore,male,2,false
2337,Veronica,Giuliani,female,3,false
2338,Nicolo,Moro,male,3,false
2339,Michela,Montanari,female,2,false
2340,Alessio,Tyrell,male,9,false
2341,Monica,Martell,female,6,false
2342,Andrea,Palazzo,male,1,false
2343,Anna,Targaryen,female,9,false
2344,Francesco,Caruso,male,1,false
2345,Sofia,Stark,female,9,false
2346,Sara,Coppola,female,2,false
2347,Alberto,Palmieri,male,2,false
2348,Giuseppe,Grasso,male,3,false
2349,Giada,Bolton,female,4,false
2350,Federica,Ferrari,female,3,false
2351,Claudia,Negri,female,3,false
2352,Irene,Negri,female,1,false
2353,Giuseppe,Sanna,male,2,false
2354,Laura,Baratheon,female,9,false
2355,Noemi,Tyrell,female,9,false
2356,Monica,Pellegrini,female,2,false
2357,Davide,Martell,male,5,false
2358,Silvia,Mazza,female,2,false
2359,Filippo,Marini,male,1,false
2360,Chiara,Frey,female,7,false
2361,Giorgia,Rizzo,female,3,false
2362,Salvatore,Longo,male,3,false
2363,Irene,Moro,female,1,false
2364,Luigi,Lannister,male,10,false
2365,Claudia,Battaglia,female,3,false
2366,Lucia,Marini,female,2,false
2367,Giulia,Serra,female,1,false
2368,Valeria,Moro,female,1,false
2369,Giulia,Greco,female,2,false
2370,Daniele,Farina,male,1,false
2371,Gianluca,Riva,male,3,false
2372,Lucia,Lombardo,female,1,false
2373,Vincenzo,Pagano,male,2,false
2374,Nicola,Lannister,male,9,false
2375,Alessia,Sartori,female,1,false
2376,Manuel,Costantino,male,1,false
2377,Eleonora,Vitale,female,1,false
2378,Giulia,Battaglia,female,3,false
2379,Tommaso,Ricci,male,3,false
2380,Mattia,Negri,male,1,false
2381,Caterina,Pagano,female,2,false
2382,Michela,Mazza,female,3,false
2383,Arianna,Targaryen,female,10,false
2384,Federico,Greyjoy,male,4,false
2385,Mattia,Giuliani,male,2,false
2386,Nicolo,Greyjoy,male,4,false
2387,Riccardo,Lannister,male,8,false
2388,Veronica,Lombardi,female,1,false
2389,Luigi,Bernardi,male,3,false
2390,Francesca,Villa,female,2,false
2391,Leonardo,Cattaneo,male,2,false
2392,Alessandra,Costa,female,2,false
2393,Simone,Leone,male,3,false
2394,Federico,Salvi,male,1,false
2395,Valentina,Neri,female,2,false
2396,Alice,Ferraro,female,3,false
2397,Alessia,Lannister,female,10,false
2398,Monica,Palazzo,female,1,false
2399,Alessio,Tyrell,male,5,false
2400,Giacomo,Ferraro,male,1,false
2401,Noemi,Giordano,female,2,false
2402,Claudio,Palazzo,male,1,false
2403,Mattia,Mazza,male,1,false
2404,Andrea,Barbieri,male,1,false
2405,Giorgia,Bolton,female,4,false
2406,Jacopo,Rizzo,male,3,false
2407,Stefania,Barone,female,1,false
2408,Cristina,Pellegrini,female,2,false
2409,Salvatore,Fiore,male,3,false
2410,Mattia,Donati,male,3,false
2411,Erica,Barbieri,female,2,false
2412,Fabio,Orlando,male,3,false
2413,Noemi,Greyjoy,female,5,false
2414,Alberto,Sala,male,1,false
2415,Chiara,Villa,female,3,false
2416,Giorgia,Greyjoy,female,5,false
2417,Lisa,Palazzo,female,3,false
2418,Giulio,Tyrell,male,7,false
2419,Giuseppe,Palumbo,male,3,false
2420,Michele De,Lannister,male,9,false
2421,Alessandra,Orlando,female,2,false
2422,Erika,Conte,female,2,false
2423,Roberta,Lannister,female,10,false
2424,Debora,Frey,female,8,false
2425,Sara,Baratheon,female,7,false
2426,Vincenzo,Giuliani,male,1,false
2427,Sara,Ferrari,female,3,false
2428,Leonardo,Vitali,male,2,false
2429,Giada,Sala,female,3,false
2430,Andrea,Giannini,male,1,false
2431,Emanuele,Bellini,male,2,false
2432,Nicola,Mancini,male,2,false
2433,Roberto,Russo,male,2,false
2434,Camilla,Greyjoy,female,8,false
2435,Salvatore,Greyjoy,male,10,false
2436,Alessia,Frey,female,7,false
2437,Roberto,Bianchi,male,1,false
2438,Irene,Lannister,female,7,false
2439,Jacopo,Gatti,male,1,false
2440,Elisa,Caruso,female,3,false
2441,Pietro,Ricci,male,2,false
2442,Valerio,Colombo,male,1,false
2443,Eleonora,Morelli,female,3,false
2444,Mirko,Tyrell,male,7,false
2445,Paolo,Ferrara,male,2,false
2446,Simone,Amato,male,3,false
2447,Stefania,Caruso,female,2,false
2448,Christian,Frey,male,8,false
2449,Nicole,Adami,female,1,false
2450,Gabriele,Grasso,male,3,false
2451,Francesca,Giuliani,female,1,false
2452,Marco,Rinaldi,male,3,false
2453,Veronica,Lannister,female,5,false
2454,Simone,Damico,male,2,false
2455,Daniele,Palmieri,male,3,false
2456,Simona,Tyrell,female,10,false
2457,Maria,Villa,female,2,false
2458,Vanessa,Bianchi,female,3,false
2459,Michela,Bernardi,female,1,false
2460,Salvatore,Ferri,male,2,false
2461,Irene,Rossetti,female,3,false
2462,Eleonora,Gatti,female,3,false
2463,Lorenzo,Romano,male,2,false
2464,Marco,Bianco,male,2,false
2465,Emanuele,Greyjoy,male,10,false
2466,Claudio,Longo,male,1,false
2467,Luigi,Gatti,male,3,false
2468,Camilla,Ricci,female,2,false
2469,Giorgio,Frey,male,6,false
2470,Nicola,Pagano,male,2,false
2471,Sara,Messina,female,3,false
2472,Valerio,Mazza,male,1,false
2473,Valerio,Vitali,male,3,false
2474,Filippo,Caruso,male,3,false
2475,Alberto,Gallo,male,1,false
2476,Silvia,Martell,female,10,false
2477,Monica,Sartori,female,2,false
2478,Gabriele,Basile,male,3,false
2479,Emanuele,Stark,male,9,false
2480,Giorgia,Martell,female,8,false
2481,Maria,Bianchi,female,2,false
2482,Monica,Damico,female,3,false
2483,Anna,Coppola,female,3,false
2484,Erika,Rizzo,female,1,false
2485,Federica,Palmieri,female,2,false
2486,Caterina,Galli,female,1,false
2487,Cristina,Bianco,female,3,false
2488,Luca,Serra,male,3,false
2489,Pietro,Negri,male,3,false
2490,Claudio,Ferrara,male,3,false
2491,Paola,Costantino,female,1,false
2492,Alberto,Targaryen,male,8,false
2493,Christian,Bolton,male,6,false
2494,Alessio,Pellegrini,male,1,false
2495,Mattia,Mariani,male,1,false
2496,Riccardo,Tyrell,male,9,false
2497,Erika,Rizzo,female,1,false
2498,Jessica,Morelli,female,1,false
2499,Andrea,Bianco,male,2,false
2500,Antonio,Pellegrin,male,2,false
2501,Irena,Lis,female,1,false
2502,Izabela,Mazur,female,2,false
2503,Sebastian,Krol,male,1,false
2504,Sylwester,Walczak,male,2,false
2505,Wawrzyniec,Baratheon,male,8,false
2506,Monika,Tyrell,female,10,false
2507,Wiktoria,Baratheon,female,4,false
2508,Jadwiga,Szczepaniak,female,2,false
2509,Agnieszka,Tyrell,female,10,false
2510,Kaja,Wilk,female,1,false
2511,Magda,Lannister,female,7,false
2512,Anna,Szymczak,female,1,false
2513,Helena,Mazur,female,1,false
2514,Marzena,Szulc,female,2,false
2515,Lucyna,Zajac,female,2,false
2516,Sandra,Kaczmarek,female,3,false
2517,Sylwia,Dudek,female,3,false
2518,Horacy,Krol,male,1,false
2519,Wiktoria,Wojcik,female,3,false
2520,Amelia,Mroz,female,1,false
2521,Kazimierz,Sobczak,male,3,false
2522,Amadeusz,Mazur,male,3,false
2523,Radek,Szulc,male,3,false
2524,Urszula,Lannister,female,6,false
2525,Ignacy,Wieczorek,male,2,false
2526,Robert,Wilk,male,2,false
2527,Rozalia,Mazur,female,3,false
2528,Agnieszka,Sikora,female,3,false
2529,Slawomir,Duda,male,2,false
2530,Lucyna,Kubiak,female,1,false
2531,Luiza,Sikora,female,3,false
2532,Aleksander,Kazmierczak,male,3,false
2533,Marian,Lis,male,1,false
2534,Stefan,Janik,male,3,false
2535,Beatrycze,Martell,female,9,false
2536,Grzegorz,Baratheon,male,9,false
2537,Zaneta,Mazurek,female,3,false
2538,Adela,Marciniak,female,2,false
2539,Eugeniusz,Michalak,male,2,false
2540,Ksawery,Pietrzak,male,1,false
2541,Aleksandra,Zajac,female,2,false
2542,Horacy,Greyjoy,male,5,false
2543,Eliza,Martell,female,9,false
2544,Andrzej,Frey,male,9,false
2545,Wanda,Kubiak,female,2,false
2546,Roma,Frey,female,6,false
2547,Ludwik,Marciniak,male,1,false
2548,Stefan,Szczepaniak,male,3,false
2549,Adrian,Lannister,male,9,false
2550,Mariusz,Szulc,male,2,false
2551,Piotr,Lis,male,3,false
2552,Klaudiusz,Pawlak,male,2,false
2553,Dominik,Bak,male,1,false
2554,Weronika,Lannister,female,8,false
2555,Celina,Krupa,female,1,false
2556,Konstanty,Adamczyk,male,2,false
2557,Kacper,Kaczmarek,male,2,false
2558,Paulina,Kolodziej,female,3,false
2559,Monika,Wieczorek,female,3,false
2560,Celina,Stark,female,10,false
2561,Hieronim,Lannister,male,9,false
2562,Magda,Baran,female,1,false
2563,Sylwester,Baratheon,male,5,false
2564,Malwina,Kaczmarek,female,2,false
2565,Michal,Tyrell,male,10,false
2566,Jozef,Kazmierczak,male,1,false
2567,Jakub,Sobczak,male,2,false
2568,Edyta,Bak,female,3,false
2569,Marek,Baratheon,male,9,false
2570,Filip,Walczak,male,2,false
2571,Magda,Lannister,female,9,false
2572,Aleksandra,Mazurek,female,2,false
2573,Leszek,Szczepaniak,male,2,false
2574,Witold,Lannister,male,9,false
2575,Stefan,Lis,male,3,false
2576,Edward,Krawczyk,male,2,false
2577,Renata,Greyjoy,female,10,false
2578,Konrad,Janik,male,3,false
2579,Justyna,Greyjoy,female,5,false
2580,Klaudia,Kaczmarek,female,3,false
2581,Rozalia,Mazurek,female,1,false
2582,Karol,Dudek,male,1,false
2583,Klaudia,Krupa,female,3,false
2584,Maria,Lannister,female,10,false
2585,Kaja,Kubiak,female,3,false
2586,Hugon,Kolodziej,male,1,false
2587,Emilia,Krawczyk,female,1,false
2588,Wiktoria,Janik,female,3,false
2589,Wiktoria,Koziol,female,1,false
2590,Iwona,Sobczak,female,1,false
2591,Lucyna,Baratheon,female,4,false
2592,Zywislaw,Wilk,male,3,false
2593,Kamila,Dudek,female,3,false
2594,Cezary,Mazur,male,1,false
2595,Dawid,Kubiak,male,2,false
2596,Adela,Krawczyk,female,2,false
2597,Adam,Pawlak,male,1,false
2598,Filip,Baratheon,male,4,false
2599,Malgorzata,Pawlak,female,2,false
2600,Dorota,Pietrzak,female,1,false
2601,Norbert,Kowalczyk,male,2,false
2602,Kamil,Szulc,male,1,false
2603,Amelia,Krupa,female,1,false
2604,Krystyna,Pietrzak,female,1,false
2605,Zygmunt,Michalak,male,3,false
2606,Wiktoria,Wojcik,female,3,false
2607,Jedrzej,Wrobel,male,1,false
2608,Horacy,Wieczorek,male,1,false
2609,Hugon,Tyrell,male,6,false
2610,Piotr,Pawlak,male,3,false
2611,Witold,Krawczyk,male,1,false
2612,Ilona,Szymczak,female,2,false
2613,Grzegorz,Walczak,male,1,false
2614,Anna,Kazmierczak,female,2,false
2615,Maciej,Szewczyk,male,3,false
2616,Nikodem,Kazmierczak,male,2,false
2617,Leszek,Nowak,male,2,false
2618,Kajetan,Tyrell,male,5,false
2619,Adam,Michalak,male,2,false
2620,Aleksander,Adamczyk,male,2,false
2621,Makary,Szczepaniak,male,3,false
2622,Aleksander,Janik,male,2,false
2623,Izydor,Zajac,male,3,false
2624,Elzbieta,Dudek,female,2,false
2625,Lucjan,Zajac,male,1,false
2626,Alicja,Duda,female,2,false
2627,Zbigniew,Kubiak,male,2,false
2628,Igor,Wojcik,male,2,false
2629,Anita,Arryn,female,7,false
2630,Onufry,Tyrell,male,7,false
2631,Zywislaw,Pawlak,male,2,false
2632,Diana,Stark,female,10,false
2633,Gabriela,Frey,female,5,false
2634,Aleksandra,Targaryen,female,10,false
2635,Iwo,Lis,male,2,false
2636,Karol,Kowalczyk,male,3,false
2637,Nikodem,Mroz,male,3,false
2638,Marek,Wilk,male,2,false
2639,Bogdan,Frey,male,8,false
2640,Katarzyna,Wieczorek,female,2,false
2641,Grazyna,Szymczak,female,1,false
2642,Marcin,Frey,male,7,false
2643,Iwona,Szulc,female,3,false
2644,Izydor,Sobczak,male,1,false
2645,Wojciech,Greyjoy,male,8,false
2646,Karol,Szulc,male,2,false
2647,Jadwiga,Adamczyk,female,2,false
2648,Marzena,Krol,female,1,false
2649,Jedrzej,Baratheon,male,9,false
2650,Ryszard,Wojcik,male,2,false
2651,Olaf,Bolton,male,4,false
2652,Jakub,Tyrell,male,6,false
2653,Henryk,Bak,male,3,false
2654,Patrycja,Walczak,female,2,false
2655,Wojciech,Krol,male,3,false
2656,Dawid,Wojcik,male,3,false
2657,Wiktor,Baratheon,male,8,false
2658,Zofia,Wojcik,female,3,false
2659,Sonia,Targaryen,female,8,false
2660,Zygmunt,Tyrell,male,9,false
2661,Marta,Pawlak,female,3,false
2662,Franciszek,Greyjoy,male,6,false
2663,Andrzej,Sikora,male,3,false
2664,Jolanta,Krupa,female,2,false
2665,Grzegorz,Martell,male,6,false
2666,Amadeusz,Michalak,male,2,false
2667,Beata,Stark,female,10,false
2668,Mateusz,Baratheon,male,4,false
2669,Ignacy,Baran,male,3,false
2670,Michal,Sikora,male,1,false
2671,Sylwester,Szczepaniak,male,1,false
2672,Wladyslaw,Pawlak,male,1,false
2673,Monika,Szewczyk,female,3,false
2674,Anna,Kaczmarek,female,2,false
2675,Amelia,Kania,female,1,false
2676,Aneta,Marciniak,female,2,false
2677,Darek,Nowak,male,1,false
2678,Sebastian,Wilk,male,1,false
2679,Maksymilian,Kaczmarek,male,3,false
2680,Darek,Lannister,male,8,false
2681,Bartek,Baratheon,male,4,false
2682,Iwo,Adamczyk,male,3,false
2683,Pawel,Janik,male,1,false
2684,Beata,Krawczyk,female,2,false
2685,Wladyslaw,Kubiak,male,3,false
2686,Patrycja,Koziol,female,2,false
2687,Eugeniusz,Wrobel,male,2,false
2688,Darek,Nowak,male,2,false
2689,Maryna,Kania,female,1,false
2690,Bartek,Adamczyk,male,2,false
2691,Tomasz,Sikora,male,1,false
2692,Wawrzyniec,Baratheon,male,4,false
2693,Aneta,Stark,female,8,false
2694,Malwina,Kowalczyk,female,2,false
2695,Piotr,Szczepaniak,male,1,false
2696,Katarzyna,Martell,female,8,false
2697,Kamil,Pawlak,male,3,false
2698,Stefan,Tyrell,male,5,false
2699,Sylwia,Koziol,female,3,false
2700,Cezary,Wojcik,male,3,false
2701,Zuzanna,Kowalczyk,female,3,false
2702,Michal,Szewczyk,male,3,false
2703,Waldemar,Zajac,male,2,false
2704,Marcin,Lannister,male,9,false
2705,Alina,Duda,female,3,false
2706,Konrad,Lannister,male,7,false
2707,Helena,Krawczyk,female,2,false
2708,Malgorzata,Baran,female,1,false
2709,Bogna,Adamczyk,female,2,false
2710,Joanna,Lannister,female,10,false
2711,Magda,Lannister,female,8,false
2712,Celina,Lannister,female,8,false
2713,Wawrzyniec,Kubiak,male,2,false
2714,Janusz,Tyrell,male,10,false
2715,Helena,Mazurek,female,3,false
2716,Krystyna,Greyjoy,female,9,false
2717,Jan,Marciniak,male,3,false
2718,Patrycja,Duda,female,1,false
2719,Maria,Nowak,female,3,false
2720,Igor,Kowalczyk,male,2,false
2721,Horacy,Janik,male,3,false
2722,Bogna,Nowak,female,3,false
2723,Zdzislaw,Sikora,male,2,false
2724,Iga,Lannister,female,10,false
2725,Cezary,Bak,male,3,false
2726,Kinga,Szymczak,female,2,false
2727,Sylwester,Szewczyk,male,1,false
2728,Amelia,Janik,female,2,false
2729,Dorota,Martell,female,9,false
2730,Mikolaj,Nowak,male,2,false
2731,Lech,Krupa,male,3,false
2732,Ignacy,Martell,male,6,false
2733,Zuzanna,Kaczmarek,female,1,false
2734,Aneta,Wrobel,female,3,false
2735,Agnieszka,Kubiak,female,3,false
2736,Oliwia,Mroz,female,3,false
2737,Zenobia,Pawlak,female,2,false
2738,Bogumil,Kolodziej,male,1,false
2739,Sandra,Szulc,female,1,false
2740,Wojciech,Mazur,male,1,false
2741,Aleksander,Martell,male,5,false
2742,Zuzanna,Lannister,female,10,false
2743,Norbert,Duda,male,3,false
2744,Milena,Pawlak,female,2,false
2745,Kacper,Sikora,male,3,false
2746,Igor,Marciniak,male,3,false
2747,Emil,Greyjoy,male,8,false
2748,Adela,Wieczorek,female,3,false
2749,Beatrycze,Szulc,female,3,false
2750,Marcin,Szymczak,male,2,false
2751,Katarzyna,Zajac,female,2,false
2752,Marcin,Szymczak,male,1,false
2753,Maciej,Sobczak,male,3,false
2754,Celina,Greyjoy,female,7,false
2755,Maciej,Kolodziej,male,3,false
2756,Dawid,Bak,male,2,false
2757,Klaudia,Michalak,female,2,false
2758,Artur,Koziol,male,1,false
2759,Maria,Lis,female,2,false
2760,Wieslaw,Sobczak,male,1,false
2761,Klaudia,Nowak,female,1,false
2762,Marta,Kaczmarek,female,3,false
2763,Oliwia,Krol,female,2,false
2764,Grazyna,Wojcik,female,1,false
2765,Bozena,Michalak,female,3,false
2766,Rudolf,Kubiak,male,2,false
2767,Diana,Mroz,female,2,false
2768,Dominik,Szczepaniak,male,3,false
2769,Alina,Frey,female,7,false
2770,Ilona,Kubiak,female,2,false
2771,Iga,Baran,female,1,false
2772,Karol,Koziol,male,1,false
2773,Kamila,Marciniak,female,1,false
2774,Kajetan,Nowak,male,2,false
2775,Ewa,Krawczyk,female,1,false
2776,Alina,Pawlak,female,3,false
2777,Klaudiusz,Kolodziej,male,2,false
2778,Piotr,Kaczmarek,male,2,false
2779,Gabriel,Bak,male,3,false
2780,Gustaw,Kolodziej,male,2,false
2781,Pafnucy,Marciniak,male,3,false
2782,Kamil,Pawlak,male,2,false
2783,Janusz,Kolodziej,male,1,false
2784,Adrian,Kazmierczak,male,1,false
2785,Janusz,Martell,male,9,false
2786,Krystyna,Kaczmarek,female,3,false
2787,Gustaw,Bak,male,3,false
2788,Mariusz,Marciniak,male,2,false
2789,Lucyna,Pietrzak,female,2,false
2790,Gustaw,Szymczak,male,1,false
2791,Kaja,Frey,female,10,false
2792,Wieslaw,Wrobel,male,1,false
2793,Kacper,Adamczyk,male,1,false
2794,Zenobia,Wilk,female,2,false
2795,Helena,Baratheon,female,6,false
2796,Katarzyna,Tyrell,female,5,false
2797,Janusz,Krupa,male,1,false
2798,Paulina,Lannister,female,9,false
2799,Andrzej,Baratheon,male,6,false
2800,Krystyna,Kazmierczak,female,3,false
2801,Patrycja,Kubiak,female,1,false
2802,Dawid,Koziol,male,3,false
2803,Alina,Targaryen,female,8,false
2804,Teresa,Bolton,female,10,false
2805,Barbara,Szewczyk,female,2,false
2806,Eliza,Baratheon,female,4,false
2807,Weronika,Zajac,female,3,false
2808,Nina,Kazmierczak,female,1,false
2809,Monika,Marciniak,female,3,false
2810,Teresa,Bolton,female,4,false
2811,Alicja,Michalak,female,3,false
2812,Krystyna,Kania,female,2,false
2813,Igor,Marciniak,male,2,false
2814,Iwona,Nowak,female,3,false
2815,Ryszard,Stark,male,6,false
2816,Elzbieta,Koziol,female,2,false
2817,Aleksander,Janik,male,1,false
2818,Aneta,Koziol,female,2,false
2819,Emil,Baran,male,3,false
2820,Radek,Pietrzak,male,3,false
2821,Martyna,Greyjoy,female,9,false
2822,Leon,Sobczak,male,1,false
2823,Janusz,Duda,male,1,false
2824,Norbert,Dudek,male,1,false
2825,Mariusz,Wieczorek,male,3,false
2826,Igor,Mazurek,male,2,false
2827,Celina,Sobczak,female,2,false
2828,Bozena,Baratheon,female,9,false
2829,Bozena,Szulc,female,3,false
2830,Dominik,Kania,male,2,false
2831,Grazyna,Nowak,female,3,false
2832,Jolanta,Kaczmarek,female,3,false
2833,Wojciech,Sobczak,male,2,false
2834,Maryna,Wojcik,female,2,false
2835,Martyna,Lis,female,2,false
2836,Grzegorz,Mazurek,male,1,false
2837,Janusz,Szulc,male,2,false
2838,Iga,Nowak,female,3,false
2839,Magda,Mazurek,female,1,false
2840,Ewa,Wojcik,female,1,false
2841,Cezary,Wojcik,male,3,false
2842,Wladyslaw,Krupa,male,2,false
2843,Kaja,Baratheon,female,5,false
2844,Krystyna,Szymczak,female,2,false
2845,Maksymilian,Frey,male,7,false
2846,Hugon,Lis,male,3,false
2847,Leon,Duda,male,1,false
2848,Hildegarda,Marciniak,female,1,false
2849,Ksawery,Szulc,male,2,false
2850,Gabriel,Zajac,male,1,false
2851,Izydor,Szczepaniak,male,2,false
2852,Aneta,Sikora,female,2,false
2853,Anita,Kubiak,female,2,false
2854,Tomasz,Kolodziej,male,3,false
2855,Michal,Kazmierczak,male,2,false
2856,Irena,Tyrell,female,7,false
2857,Lea,Martell,female,7,false
2858,Jagoda,Koziol,female,1,false
2859,Lea,Tyrell,female,6,false
2860,Iga,Michalak,female,3,false
2861,Izabela,Janik,female,2,false
2862,Artur,Kolodziej,male,3,false
2863,Lucjan,Pietrzak,male,1,false
2864,Rudolf,Zajac,male,2,false
2865,Konrad,Bak,male,3,false
2866,Radek,Szewczyk,male,3,false
2867,Gustaw,Dudek,male,3,false
2868,Damian,Nowak,male,3,false
2869,Julia,Sikora,female,3,false
2870,Kamila,Kaczmarek,female,2,false
2871,Ewa,Duda,female,3,false
2872,Sebastian,Lannister,male,6,false
2873,Emil,Wrobel,male,3,false
2874,Roch,Lannister,male,9,false
2875,Wojciech,Martell,male,7,false
2876,Kamil,Pietrzak,male,2,false
2877,Sylwia,Wrobel,female,1,false
2878,Waldemar,Koziol,male,2,false
2879,Artur,Lannister,male,6,false
2880,Irena,Frey,female,10,false
2881,Hildegarda,Baran,female,1,false
2882,Gabriela,Koziol,female,2,false
2883,Leon,Szymczak,male,1,false
2884,Mikolaj,Baratheon,male,6,false
2885,Lucjan,Adamczyk,male,2,false
2886,Kazimierz,Szewczyk,male,2,false
2887,Stefan,Adamczyk,male,1,false
2888,Makary,Tyrell,male,10,false
2889,Igor,Wieczorek,male,3,false
2890,Olaf,Bolton,male,6,false
2891,Henryk,Lis,male,1,false
2892,Irena,Frey,female,10,false
2893,Rozalia,Tyrell,female,5,false
2894,Ursyn,Bolton,male,6,false
2895,Sylwia,Lannister,female,7,false
2896,Weronika,Mazurek,female,2,false
2897,Teresa,Frey,female,6,false
2898,Danuta,Wilk,female,2,false
2899,Wieslaw,Martell,male,9,false
2900,Ilona,Nowak,female,1,false
2901,Hieronim,Mroz,male,3,false
2902,Waldemar,Lannister,male,7,false
2903,Sandra,Baratheon,female,8,false
2904,Edward,Mazurek,male,1,false
2905,Horacy,Sobczak,male,1,false
2906,Krzysztof,Frey,male,5,false
2907,Roch,Wieczorek,male,1,false
2908,Monika,Szymczak,female,1,false
2909,Zenobia,Sobczak,female,2,false
2910,Mateusz,Greyjoy,male,8,false
2911,Kaja,Tyrell,female,10,false
2912,Malgorzata,Lannister,female,9,false
2913,Iwo,Martell,male,10,false
2914,Irena,Lannister,female,10,false
2915,Ewa,Wrobel,female,1,false
2916,Maciej,Wilk,male,1,false
2917,Marlena,Stark,female,9,false
2918,Zofia,Arryn,female,9,false
2919,Magda,Lannister,female,9,false
2920,Jan,Lannister,male,10,false
