name,surname,gender,region,allegiance
Tom,Schröder,male,1,Frey
Wolfgang,Martell,male,10,Martell
Linus,Vogt,male,3,Stark
Ole,Otto,male,1,Lannister
Nora,Hahn,female,1,Baratheon
Michael,Schumacher,male,2,Lannister
Emma,Möller,female,2,Tyrell
Adrian,Fuchs,male,1,Greyjoy
Theo,Lorenz,male,2,Lannister
Emma,Martell,female,9,Martell
Melina,Thoma,female,3,Stark
Henry,Kuhn,male,2,Lannister
Sina,Ilsner,female,2,Greyjoy
Julius,Frey,male,7,Frey
Jamie,Martell,male,4,Martell
Philipp,Ullrich,male,3,Greyjoy
Mina,Vogt,female,3,Bolton
Maxim,Martell,male,10,Martell
Pauline,Roth,female,3,Martell
Carla,Roth,female,1,Baratheon
Ole,Becker,male,1,Targaryen
Theo,Schulte,male,2,Tyrell
Karl,Hahn,male,1,Targaryen
Jolina,Roth,female,3,Frey
Niklas,Wagner,male,1,Greyjoy
Paulina,Baratheon,female,10,Baratheon
Lennard,Huber,male,2,Martell
Bennet,Sommer,male,2,Targaryen
Henry,Frey,male,9,Frey
Miriam,Lannister,female,10,Lannister
Ulrich,Zimmermann,male,3,Lannister
Matteo,Greyjoy,male,9,Greyjoy
Linus,Zimmermann,male,1,Lannister
Justus,Greyjoy,male,7,Greyjoy
Wenke,Krause,female,3,Lannister
Ronja,Frey,female,10,Frey
Jonathan,Lang,male,2,Martell
Amelie,Heinrich,female,1,Targaryen
Felix,Hahn,male,1,Tyrell
Sam,Wolf,male,1,Baratheon
Melissa,Schultz,female,2,Stark
Paula,Schubert,female,1,Lannister
Tobias,Friedrichs,male,2,Tyrell
Elisabeth,Sommer,female,2,Stark
Mia,Christ,female,1,Bolton
Karl,Ziegler,male,2,Greyjoy
Luca,Vogt,male,2,Tyrell
Helena,Wolf,female,1,Martell
Sophie,Horn,female,1,Targaryen
Eva,Koch,female,3,Stark
Thomas,Baumann,male,2,Frey
Sebastian,Krüger,male,1,Stark
Elias,Winter,male,3,Greyjoy
Anna,Schmitz,female,1,Frey
Martin,Berger,male,2,Baratheon
Sebastian,Bauer,male,3,Martell
Jakob,Brandt,male,1,Stark
Ella,Schäfer,female,1,Frey
Fabian,Müller,male,2,Baratheon
Theresa,Baratheon,female,9,Baratheon
Pia,Jäger,female,1,Martell
Mia,Engel,female,2,Greyjoy
John,Lang,male,2,Stark
Zoey,Lannister,female,7,Lannister
Robert,Martell,male,5,Martell
Elias,Tyrell,male,8,Tyrell
Luna,Friedrichs,female,3,Martell
Sina,Lannister,female,10,Lannister
Damian,Ullrich,male,1,Lannister
Yasha,Pfeiffer,male,2,Bolton
Lara,Schulze,female,2,Frey
Noel,Scholz,male,2,Frey
Colin,Becker,male,3,Arryn
Laura,Sauer,female,3,Tyrell
Maria,Schreiber,female,2,Frey
Laura,König,female,2,Martell
Alina,Schneider,female,2,Tyrell
Carla,Koch,female,1,Tyrell
Martha,Vogel,female,1,Lannister
Florian,Scholz,male,1,Lannister
Melina,Döring,female,1,Tyrell
Lucy,Berger,female,1,Martell
Laura,Günther,female,1,Greyjoy
Mia,Kaiser,female,3,Greyjoy
Johanna,Weber,female,3,Baratheon
Josephine,Christ,female,1,Lannister
Jule,Simon,female,2,Targaryen
Elisa,Martell,female,5,Martell
Benedikt,Ilsner,male,2,Martell
Oskar,Schneider,male,2,Baratheon
Christian,Haas,male,2,Martell
Lara,Baratheon,female,7,Baratheon
Clara,Thiele,female,1,Targaryen
Jannik,Scholz,male,1,Baratheon
Joshua,Ilsner,male,3,Arryn
Alina,Ullrich,female,3,Frey
Max,Tyrell,male,5,Tyrell
Annabell,Martin,female,1,Lannister
Xenia,Schubert,female,3,Baratheon
Olivia,Bolton,female,5,Bolton
Fabienne,Becker,female,2,Martell
Karl,Martell,male,9,Martell
Lian,Lang,male,3,Tyrell
Katharina,Winkler,female,1,Stark
Paul,Stark,male,6,Stark
Bastian,Krüger,male,1,Stark
Valentin,Voigt,male,1,Lannister
Victoria,Lang,female,2,Bolton
Bastian,Winter,male,1,Frey
Timo,Berger,male,1,Baratheon
Romy,Friedrichs,female,1,Baratheon
Hannes,Schneider,male,3,Greyjoy
Julius,Arnold,male,3,Martell
Jonathan,Ludwig,male,2,Lannister
Melina,Schuster,female,3,Lannister
Michael,Weber,male,2,Tyrell
Levi,Martell,male,5,Martell
Yvonne,Stein,female,3,Martell
Christian,Hartmann,male,2,Tyrell
Vincent,Busch,male,3,Targaryen
Levi,Schmidt,male,2,Tyrell
Eva,Maier,female,3,Tyrell
Laura,Lehmann,female,3,Tyrell
Selina,Ebert,female,3,Targaryen
Jonas,Greyjoy,male,5,Greyjoy
Marlon,Kraus,male,1,Stark
Emilia,Stark,female,7,Stark
Romy,Hahn,female,3,Tyrell
Lian,Ullrich,male,3,Martell
Malte,Martell,male,6,Martell
Alina,Günther,female,1,Bolton
Gabriel,Bauer,male,1,Baratheon
Lotta,Koch,female,3,Stark
Leon,Meyer,male,1,Greyjoy
Colin,Friedrichs,male,2,Greyjoy
Phil,Bauer,male,3,Martell
Mats,Keller,male,1,Lannister
Pauline,Schulte,female,1,Stark
Sina,Engel,female,3,Tyrell
Marie,Weiß,female,2,Lannister
Benedikt,Wolf,male,2,Martell
Elena,Tyrell,female,6,Tyrell
Theo,Schwarz,male,2,Stark
Jonas,Bolton,male,5,Bolton
Leonie,Arryn,female,6,Arryn
Jamie,Jäger,male,2,Targaryen
Dieter,Groß,male,2,Martell
Elisa,Frey,female,7,Frey
Frieda,Bolton,female,7,Bolton
Isabella,Weiß,female,1,Lannister
Philipp,Brandt,male,1,Lannister
Ronja,Lehmann,female,1,Baratheon
Wolfgang,König,male,2,Bolton
Mira,Bergmann,female,3,Arryn
Gunter,Bergmann,male,3,Stark
Nora,Horn,female,2,Martell
Jannis,Horn,male,2,Greyjoy
Elisabeth,Frey,female,10,Frey
Leonie,Horn,female,3,Baratheon
Xenia,Schröder,female,1,Tyrell
Vincent,Frey,male,9,Frey
Milan,Martell,male,6,Martell
Lisa,Krämer,female,1,Tyrell
Bastian,Ingerfurth,male,2,Lannister
Celina,Tyrell,female,7,Tyrell
Paul,Krüger,male,1,Martell
Hannah,Weber,female,1,Frey
Bennet,Ullrich,male,2,Targaryen
Gabriel,Lannister,male,9,Lannister
Emilia,Müller,female,3,Stark
Marie,Meyer,female,1,Lannister
Jason,Groß,male,3,Baratheon
Benedikt,Koch,male,3,Arryn
Jona,Müller,male,1,Martell
Sebastian,Frank,male,2,Targaryen
Amelie,Graf,female,3,Baratheon
Sam,Wolf,male,2,Baratheon
Thomas,Schuster,male,1,Lannister
Miriam,Krüger,female,3,Baratheon
Julie,Dietrich,female,1,Lannister
Simon,Schröder,male,3,Tyrell
Robin,Friedrichs,male,3,Bolton
Elena,Schäfer,female,1,Tyrell
Marlon,Schwarz,male,3,Frey
Tim,Stark,male,5,Stark
Julius,Busch,male,3,Lannister
Lian,Schmitz,male,1,Lannister
Anni,Tyrell,female,10,Tyrell
Matteo,Schneider,male,3,Baratheon
Tobias,Martell,male,7,Martell
Isabell,Stark,female,8,Stark
Pia,Krause,female,2,Lannister
Zoe,Arnold,female,1,Stark
Jannis,Martell,male,7,Bolton
Justus,Schmitt,male,1,Frey
Romy,Heinrich,female,3,Martell
Yvonne,Stark,female,4,Stark
Nele,Tyrell,female,9,Tyrell
Julia,Fuchs,female,3,Martell
Ronja,Stark,female,7,Stark
Samuel,Lannister,male,6,Lannister
Oliver,Möller,male,2,Martell
Eva,Brandt,female,3,Martell
Johannes,Hartmann,male,1,Tyrell
Elisabeth,Arnold,female,1,Lannister
Ulrich,Greyjoy,male,9,Greyjoy
Dieter,Neumann,male,1,Stark
Jana,Vogel,female,1,Baratheon
Maximilian,Graf,male,3,Lannister
Luca,Tyrell,male,8,Tyrell
Chiara,König,female,2,Tyrell
Eva,Targaryen,female,10,Targaryen
Samuel,Stark,male,7,Stark
Malte,Sommer,male,2,Tyrell
Martha,Kaiser,female,3,Tyrell
Ulrich,Seidel,male,1,Stark
Ben,Ziegler,male,1,Greyjoy
Zoe,Rams,female,2,Bolton
Mara,Richter,female,1,Baratheon
Maja,Rams,female,2,Lannister
Robert,Schmitt,male,1,Lannister
Helena,Tyrell,female,5,Bolton
Jonathan,Weiß,male,1,Tyrell
Samira,Lannister,female,7,Lannister
Luise,Thoma,female,3,Baratheon
Helene,Martell,female,5,Martell
Julius,Tyrell,male,10,Tyrell
Hannes,Bauer,male,3,Baratheon
Doreen,Greyjoy,female,7,Greyjoy
Michael,Fuchs,male,1,Baratheon
Anni,Otto,female,3,Martell
Alina,Franke,female,2,Lannister
Jasmin,Winkler,female,2,Martell
Annabell,Schumacher,female,1,Martell
Bastian,Scholz,male,3,Lannister
Laura,Targaryen,female,10,Targaryen
Linda,Teichmann,female,3,Martell
Yasha,Scholz,male,1,Martell
Annabell,Lang,female,1,Baratheon
Ida,Keller,female,2,Baratheon
Jolina,Martell,female,10,Martell
Lucy,Hahn,female,1,Lannister
Magdalena,Baratheon,female,8,Baratheon
Wolfgang,Richter,male,1,Greyjoy
Lina,Weber,female,2,Lannister
Lukas,Christ,male,1,Tyrell
Emilia,Lannister,female,10,Lannister
Mia,Baratheon,female,10,Baratheon
Phil,Thiele,male,3,Tyrell
Martha,Tyrell,female,9,Tyrell
Robin,König,male,2,Frey
Jan,Schwarz,male,2,Lannister
Thomas,Martell,male,4,Martell
Luise,Lannister,female,8,Lannister
Alina,Conrad,female,1,Targaryen
Ole,Schuster,male,3,Martell
Simon,Möller,male,2,Lannister
Jannis,Ziegler,male,3,Bolton
Lucy,Berger,female,2,Lannister
Ronja,Greyjoy,female,6,Greyjoy
Greta,Lang,female,2,Tyrell
Mika,Krüger,male,3,Lannister
Artur,Wagner,male,1,Baratheon
Adrian,Herrmann,male,3,Tyrell
John,Ilsner,male,3,Lannister
Luis,Groß,male,1,Tyrell
Robin,Frank,male,2,Tyrell
Vincent,Winkler,male,1,Bolton
Frieda,Krämer,female,3,Lannister
Emil,Schulze,male,3,Lannister
Isabella,Berger,female,3,Greyjoy
Valentina,Tyrell,female,9,Tyrell
Lennard,Möller,male,1,Stark
Lenny,Friedrichs,male,1,Lannister
Carlotta,Wolf,female,1,Greyjoy
Bruno,Ullrich,male,1,Lannister
Aylin,Braun,female,2,Lannister
Helene,Frey,female,6,Frey
Dieter,Krause,male,1,Frey
Luisa,Schmitt,female,2,Martell
Romy,Braun,female,1,Bolton
Paula,Kühn,female,2,Bolton
Marlon,Heinrich,male,2,Baratheon
Wenke,Hahn,female,2,Lannister
Maja,Graf,female,2,Lannister
Chiara,Thiele,female,2,Martell
Luis,Seidel,male,2,Lannister
Mila,Keller,female,2,Baratheon
Lilly,Baratheon,female,7,Baratheon
Miriam,Lange,female,3,Martell
Dieter,Martell,male,8,Martell
Maila,Herrmann,female,3,Martell
Erik,Dietrich,male,3,Frey
Mira,Pfeiffer,female,1,Tyrell
Nina,Baumann,female,2,Greyjoy
Toni,Thoma,male,1,Frey
Jasmin,Heinrich,female,1,Baratheon
Maila,Lannister,female,9,Lannister
Carla,Ullrich,female,3,Tyrell
Mila,König,female,2,Martell
Maxim,Tyrell,male,9,Tyrell
Max,Dietrich,male,2,Frey
Charlotte,Thoma,female,3,Lannister
Thomas,Heinrich,male,3,Baratheon
Luisa,Albrecht,female,3,Tyrell
Jona,Greyjoy,male,10,Greyjoy
Karl,Scholz,male,1,Tyrell
Sina,Brandt,female,2,Stark
Isabella,Conrad,female,3,Lannister
Luisa,Schulte,female,2,Frey
Sina,Voigt,female,1,Lannister
Jule,Frey,female,9,Frey
Lian,Lange,male,2,Bolton
Timo,Schwarz,male,2,Lannister
Greta,Busch,female,3,Lannister
Emelie,Lannister,female,10,Lannister
Julius,Rams,male,1,Martell
Lisa,Bolton,female,4,Bolton
Malte,Thoma,male,1,Frey
Ingo,Frey,male,9,Frey
Elias,Christ,male,2,Baratheon
Thomas,Nebert,male,2,Tyrell
Colin,Lehmann,male,3,Martell
David,Targaryen,male,9,Targaryen
Clara,Köhler,female,2,Martell
Thomas,Stark,male,10,Stark
Annika,Schuster,female,1,Lannister
Finn,Otto,male,3,Stark
Mia,Döring,female,2,Lannister
Ben,Neumann,male,2,Lannister
Maja,Voigt,female,1,Targaryen
Maximilian,Frey,male,8,Frey
Elina,Lannister,female,10,Lannister
Nils,Greyjoy,male,4,Greyjoy
Carla,Martell,female,6,Martell
Lara,Baratheon,female,6,Baratheon
Dominic,Lannister,male,10,Lannister
Konstantin,König,male,3,Stark
Paulina,Lannister,female,10,Lannister
Eva,Targaryen,female,9,Targaryen
Julia,Baratheon,female,10,Baratheon
Leonie,Lehmann,female,2,Bolton
Lucy,Frey,female,6,Frey
Clara,Baumann,female,1,Lannister
Bastian,Voigt,male,3,Tyrell
Jason,Wagner,male,2,Martell
Lennard,Krause,male,1,Frey
Hannes,Stark,male,9,Stark
Emily,Brandt,female,1,Targaryen
Jannik,Peters,male,1,Tyrell
Konstantin,Lannister,male,10,Lannister
Damian,Stein,male,1,Martell
Daniel,Baratheon,male,8,Baratheon
Helene,Lang,female,3,Stark
Lena,Berger,female,2,Targaryen
Luisa,Koch,female,2,Greyjoy
Xaver,Döring,male,3,Baratheon
Miriam,Zimmermann,female,3,Martell
Julius,Schwarz,male,2,Bolton
Luise,Döring,female,2,Martell
Elina,Schubert,female,3,Tyrell
Mara,Köhler,female,2,Martell
Ulrich,Martin,male,3,Frey
Vanessa,Frey,female,10,Frey
Carla,Martell,female,5,Martell
Till,Bolton,male,7,Bolton
Merle,Becker,female,2,Tyrell
Anni,Ebert,female,2,Greyjoy
Annika,Schmitt,female,2,Lannister
Fabienne,Werner,female,1,Bolton
Tim,Simon,male,3,Tyrell
Lotta,Fischer,female,3,Lannister
Oliver,Tyrell,male,10,Lannister
Leni,Graf,female,2,Tyrell
Anni,Lange,female,2,Frey
Emelie,Zimmermann,female,1,Martell
Lennox,Schultz,male,2,Baratheon
Konstantin,Dietrich,male,1,Martell
Emily,Stark,female,5,Stark
Theresa,Orlowski,female,2,Greyjoy
Henry,Thiele,male,2,Martell
Malte,Tyrell,male,10,Tyrell
Tim,Schröder,male,1,Arryn
Luisa,Beck,female,3,Martell
Miriam,Kaiser,female,1,Baratheon
Jasmin,Lang,female,3,Tyrell
Mina,Pfeiffer,female,1,Tyrell
Stella,Vogt,female,3,Frey
Isabell,Heinrich,female,2,Frey
Marie,Targaryen,female,9,Targaryen
Lennox,Huber,male,2,Frey
Jayden,Wagner,male,1,Tyrell
Levin,Seidel,male,2,Lannister
Merle,Baumann,female,3,Martell
Maila,Fuchs,female,1,Greyjoy
Carlotta,Schulte,female,2,Frey
Konstantin,Stein,male,3,Targaryen
Dieter,Voigt,male,2,Martell
Joel,Baratheon,male,7,Baratheon
Miriam,Vogel,female,2,Frey
Joshua,Herrmann,male,1,Stark
Emelie,Scholz,female,3,Frey
Laura,Simon,female,2,Greyjoy
Malte,Tyrell,male,10,Tyrell
Emily,Bergmann,female,1,Stark
Erik,Busch,male,1,Stark
Milena,Stein,female,3,Martell
Max,Krause,male,1,Martell
Antonia,Baratheon,female,6,Baratheon
David,Lange,male,2,Targaryen
Thomas,Kraus,male,1,Targaryen
Marlene,Bergmann,female,2,Arryn
John,Ingerfurth,male,2,Tyrell
Julian,Stark,male,8,Stark
Jonas,Christ,male,1,Lannister
Tim,Jung,male,2,Frey
Helena,Kraus,female,2,Tyrell
Jamie,Friedrichs,male,1,Tyrell
Leni,Schumacher,female,1,Martell
Jannik,Baumann,male,2,Baratheon
Fabienne,Seidel,female,1,Targaryen
Lisa,Fischer,female,3,Stark
Eva,Thiele,female,1,Martell
Jakob,Lannister,male,10,Lannister
Fabienne,Engel,female,1,Bolton
Melina,Weber,female,1,Targaryen
Hannah,Krüger,female,1,Lannister
Henry,Tyrell,male,10,Tyrell
Magdalena,Stein,female,1,Frey
Josephine,Schuster,female,3,Martell
Tim,Schulte,male,1,Tyrell
Theo,Ebert,male,3,Stark
Lara,Wolf,female,3,Frey
Alina,Voigt,female,1,Greyjoy
Jona,Koch,male,3,Lannister
Victoria,Busch,female,3,Lannister
Colin,Schäfer,male,2,Lannister
Carlotta,Schuster,female,1,Lannister
Lotta,Thoma,female,2,Baratheon
Elina,Ebert,female,3,Stark
Jolina,Roth,female,2,Tyrell
Zoe,Rams,female,3,Tyrell
Luis,Targaryen,male,10,Targaryen
Anna,Thoma,female,1,Targaryen
Marlene,Wolf,female,3,Tyrell
Ida,Werner,female,2,Lannister
Luna,Tyrell,female,8,Tyrell
Max,Busch,male,2,Frey
Valentina,Braun,female,1,Frey
Melissa,Otto,female,3,Frey
Marlene,Wolf,female,3,Martell
Bianca,Stein,female,3,Lannister
Mattis,Schmidt,male,2,Tyrell
Dieter,Berger,male,1,Lannister
Ole,Frey,male,10,Frey
Paulina,Groß,female,1,Bolton
Luna,Zimmermann,female,3,Lannister
Carlotta,Weber,female,1,Martell
Lisa,Koch,female,2,Lannister
Martha,Kühn,female,2,Tyrell
Philipp,Frey,male,5,Frey
Liam,Herrmann,male,3,Baratheon
Selina,Tyrell,female,9,Tyrell
Mika,Lannister,male,8,Lannister
Melina,Becker,female,1,Lannister
Emma,Beck,female,1,Targaryen
Sam,Thoma,male,2,Tyrell
Michael,Schumacher,male,1,Tyrell
Melissa,Horn,female,1,Martell
Ulrike,Teichmann,female,3,Stark
Fiona,Huber,female,2,Stark
Jayden,Möller,male,3,Baratheon
Elisabeth,Targaryen,female,8,Targaryen
Annika,Thoma,female,1,Stark
Leon,König,male,1,Stark
Karl,Lannister,male,8,Lannister
Miriam,Jung,female,2,Stark
John,Nebert,male,2,Baratheon
Michael,Maier,male,1,Lannister
Kilian,Meyer,male,2,Tyrell
Mina,Schmitz,female,2,Martell
Zoe,Fuchs,female,3,Frey
Leo,Klein,male,3,Tyrell
Linus,Wolf,male,3,Martell
Timo,Greyjoy,male,8,Greyjoy
Julian,Teichmann,male,3,Martell
Nick,Teichmann,male,1,Lannister
Tom,Tyrell,male,6,Tyrell
Charlotte,Simon,female,1,Tyrell
Noah,Peters,male,3,Stark
Laura,Schröder,female,2,Lannister
Merle,Schreiber,female,1,Tyrell
Johanna,Martell,female,8,Martell
Justus,Thiele,male,1,Martell
Amelie,Engel,female,1,Tyrell
Finn,Frey,male,4,Frey
Leonard,Tyrell,male,6,Tyrell
Johannes,Engel,male,2,Lannister
Karl,Ebert,male,2,Tyrell
Maximilian,Winter,male,2,Baratheon
Noel,Nebert,male,3,Greyjoy
Celina,Groß,female,1,Stark
Julia,Peters,female,1,Martell
Leon,Tyrell,male,8,Greyjoy
Toni,Ullrich,male,2,Tyrell
Johannes,Tyrell,male,6,Lannister
Leon,Seidel,male,3,Tyrell
Paulina,Krause,female,3,Stark
Emil,Becker,male,2,Frey
Emil,Kraus,male,2,Bolton
Robert,Koch,male,1,Frey
Milan,Ebert,male,1,Lannister
Maja,Schumacher,female,2,Greyjoy
Katharina,Roth,female,2,Stark
Christian,Lannister,male,10,Baratheon
Fabienne,Greyjoy,female,5,Greyjoy
Leon,Arnold,male,1,Arryn
Mara,Greyjoy,female,5,Greyjoy
Ingo,Groß,male,1,Baratheon
Frieda,Koch,female,1,Baratheon
Oliver,Becker,male,2,Baratheon
Wolfgang,Thoma,male,2,Frey
Ida,Böhm,female,2,Stark
Bennet,Schröder,male,1,Frey
Nora,Schwarz,female,3,Martell
Linda,Schreiber,female,3,Martell
Xenia,Frey,female,6,Frey
Toni,Beck,male,2,Tyrell
Isabella,Stark,female,4,Stark
Max,Lehmann,male,2,Lannister
Frieda,Vogt,female,2,Tyrell
Franziska,Dietrich,female,1,Tyrell
Lena,Schneider,female,1,Targaryen
Helena,Lehmann,female,2,Frey
Fiona,Schulte,female,2,Frey
Jan,Ludwig,male,2,Tyrell
Xaver,Albrecht,male,1,Baratheon
Johann,Schmidt,male,1,Lannister
Jayden,Tyrell,male,9,Tyrell
Noah,Haas,male,1,Baratheon
Maxim,Richter,male,3,Stark
David,Voigt,male,2,Frey
Karl,Voigt,male,3,Tyrell
Phil,Weber,male,2,Arryn
Antonia,Jäger,female,2,Frey
Dieter,Baratheon,male,8,Baratheon
Leo,Huber,male,2,Tyrell
Katharina,Tyrell,female,6,Tyrell
Malte,Lorenz,male,3,Greyjoy
Oskar,Franke,male,1,Lannister
Marlon,Lannister,male,10,Lannister
Vanessa,Frey,female,7,Frey
Lotta,Müller,female,3,Frey
Artur,Orlowski,male,1,Lannister
Lennard,Kühn,male,2,Frey
Max,Jung,male,1,Lannister
Julie,Seidel,female,3,Stark
Bianca,Baratheon,female,9,Baratheon
Daniel,Thoma,male,2,Baratheon
Maxim,Baratheon,male,4,Baratheon
Wolfgang,Conrad,male,1,Stark
Thomas,Stark,male,8,Stark
Maximilian,Schröder,male,3,Lannister
Mira,Sauer,female,3,Martell
Fabienne,Schäfer,female,2,Martell
Fiona,Braun,female,3,Stark
Elena,Lang,female,1,Lannister
Xenia,Scholz,female,2,Lannister
Leonie,Vogt,female,2,Baratheon
Elina,Martell,female,6,Martell
Toni,Ilsner,male,3,Targaryen
Liam,Conrad,male,2,Tyrell
Leon,Zimmermann,male,1,Greyjoy
Simon,Ullrich,male,1,Martell
Emily,Schmitz,female,2,Martell
Katharina,Fischer,female,3,Tyrell
Magdalena,Friedrichs,female,1,Arryn
Damian,Haas,male,1,Stark
Luis,Ingerfurth,male,2,Targaryen
Johannes,Vogel,male,3,Bolton
Lenny,Thiele,male,1,Greyjoy
Theresa,Hahn,female,3,Lannister
Dieter,Lehmann,male,3,Martell
Dominic,Martell,male,8,Martell
Julie,Lannister,female,10,Lannister
Liam,Wolf,male,3,Baratheon
Aylin,Schulze,female,3,Greyjoy
Hannes,Orlowski,male,2,Frey
Bastian,Zimmermann,male,1,Greyjoy
Lara,Günther,female,1,Martell
Paulina,Krüger,female,2,Frey
Melissa,Greyjoy,female,10,Greyjoy
Franziska,Martell,female,9,Bolton
Ronja,Christ,female,3,Stark
Wolfgang,Graf,male,3,Greyjoy
Maja,Döring,female,2,Targaryen
Romy,Neumann,female,3,Baratheon
Joshua,Huber,male,3,Targaryen
Robert,Sauer,male,3,Lannister
Linus,Wolf,male,3,Greyjoy
Julius,Schultz,male,3,Lannister
Mika,Tyrell,male,8,Tyrell
Lara,Martell,female,4,Martell
Maxim,Dietrich,male,1,Martell
Pia,Stark,female,4,Stark
Mattis,Krämer,male,1,Tyrell
John,Lannister,male,8,Lannister
Fiona,Baratheon,female,7,Baratheon
Liam,Berger,male,2,Martell
Jakob,Otto,male,1,Stark
Anna,Frey,female,6,Frey
Luca,Conrad,male,2,Stark
Milan,Thoma,male,3,Tyrell
Dominic,Fischer,male,2,Greyjoy
Jannik,Hahn,male,1,Martell
Sarah,Schumacher,female,2,Martell
Maximilian,Engel,male,1,Martell
Hannes,Braun,male,1,Greyjoy
Theo,Frey,male,9,Tyrell
Jasmin,Schmidt,female,3,Lannister
Annika,Herrmann,female,1,Lannister
Erik,Lannister,male,10,Lannister
Bianca,Haas,female,2,Tyrell
Fabian,Schröder,male,3,Lannister
Mathilda,Teichmann,female,2,Targaryen
Lian,Scholz,male,2,Tyrell
Jasmin,Rams,female,2,Greyjoy
Carla,Sommer,female,3,Tyrell
Jason,Böhm,male,3,Baratheon
Simon,Huber,male,3,Tyrell
Thomas,Herrmann,male,1,Greyjoy
Julius,Sauer,male,3,Lannister
Xenia,Schubert,female,1,Frey
Kilian,Kuhn,male,1,Targaryen
Greta,Haas,female,1,Greyjoy
Justus,Stein,male,2,Tyrell
Benedikt,Busch,male,1,Stark
Helena,Maier,female,3,Lannister
Jana,Keller,female,2,Tyrell
Mina,Winkler,female,1,Martell
Hannah,Pfeiffer,female,2,Martell
Niklas,Schwarz,male,2,Frey
Dominic,Greyjoy,male,4,Greyjoy
David,Meyer,male,2,Martell
Jasmin,Günther,female,1,Lannister
Hannes,Tyrell,male,9,Tyrell
Elisa,Baratheon,female,7,Baratheon
Samira,Albrecht,female,1,Arryn
Nils,Köhler,male,2,Lannister
Valentin,Scholz,male,1,Martell
Katharina,Herrmann,female,2,Tyrell
Marie,Klein,female,2,Tyrell
Bruno,Heinrich,male,2,Lannister
Joshua,Richter,male,1,Martell
Elina,Schwarz,female,3,Stark
Dominic,Klein,male,1,Martell
Carlotta,Lorenz,female,1,Martell
Kilian,Scholz,male,3,Martell
Samira,Schubert,female,2,Stark
Samuel,Köhler,male,3,Greyjoy
Theresa,Maier,female,2,Martell
Zoey,Baratheon,female,4,Baratheon
Annika,Schmitt,female,2,Lannister
Mila,Maier,female,2,Stark
Nils,Maier,male,1,Lannister
Tobias,Krause,male,2,Lannister
Nico,Kuhn,male,3,Baratheon
Bastian,Richter,male,2,Stark
Lukas,Hartmann,male,3,Martell
Lilly,Christ,female,2,Targaryen
Max,Wagner,male,1,Greyjoy
Finn,Frey,male,9,Frey
Oliver,Greyjoy,male,5,Greyjoy
Thomas,Brandt,male,2,Lannister
Jannis,Döring,male,2,Lannister
Vanessa,Kühn,female,2,Targaryen
Till,Ludwig,male,2,Martell
Bianca,Lannister,female,9,Baratheon
Lea,Ullrich,female,2,Martell
Jakob,Bolton,male,7,Bolton
Laura,Seidel,female,1,Tyrell
Emily,Schneider,female,2,Tyrell
Bruno,Stark,male,8,Stark
Jakob,Martin,male,2,Baratheon
Chiara,Lannister,female,9,Lannister
Annabell,Lannister,female,9,Lannister
Lina,Krüger,female,2,Lannister
Toni,Winter,male,1,Bolton
Noah,Wolf,male,1,Lannister
Liam,Thiele,male,3,Martell
Jonathan,Lang,male,1,Frey
Adrian,Greyjoy,male,9,Greyjoy
Elisabeth,Martell,female,6,Martell
Greta,Baumann,female,1,Baratheon
Ben,Koch,male,3,Stark
Lennard,Ebert,male,3,Lannister
Moritz,Otto,male,2,Frey
Nora,Graf,female,1,Tyrell
Simon,Schmitz,male,3,Lannister
Lukas,Bauer,male,1,Lannister
Tom,Conrad,male,1,Stark
Tobias,Seidel,male,1,Frey
Lennard,Bauer,male,3,Bolton
Luise,Meyer,female,2,Tyrell
Johannes,Keller,male,3,Frey
Justus,Schwarz,male,1,Martell
Celina,Braun,female,1,Tyrell
Leonie,Orlowski,female,3,Tyrell
Jasmin,Bolton,female,8,Bolton
Valentin,Meyer,male,1,Stark
Aylin,Ilsner,female,1,Lannister
Bianca,Jung,female,2,Martell
Felix,Zimmermann,male,1,Greyjoy
Levi,Frey,male,4,Frey
Theresa,Herrmann,female,1,Tyrell
Valentin,Dietrich,male,2,Frey
Melina,Fischer,female,2,Stark
Zoey,Baratheon,female,10,Baratheon
Noel,Lorenz,male,3,Tyrell
Ulrike,Martell,female,10,Martell
Isabella,Dietrich,female,1,Greyjoy
Finn,Peters,male,2,Tyrell
Liam,Schmitt,male,1,Bolton
Selina,Zimmermann,female,3,Tyrell
Anton,Tyrell,male,9,Tyrell
Clara,Schultz,female,2,Martell
Aaron,Richter,male,2,Lannister
Vanessa,Tyrell,female,10,Tyrell
Annabell,Thiele,female,2,Lannister
Ulrike,Kraus,female,3,Lannister
Isabell,Friedrichs,female,2,Martell
Johanna,Köhler,female,2,Tyrell
Sarah,Sommer,female,2,Martell
Isabell,Lannister,female,10,Lannister
Linda,Peters,female,3,Tyrell
Maria,Targaryen,female,9,Targaryen
Ben,Baratheon,male,9,Baratheon
Johann,Busch,male,1,Stark
Yvonne,Wolf,female,3,Lannister
Johannes,Franke,male,2,Tyrell
Tobias,Ziegler,male,1,Greyjoy
Jakob,Tyrell,male,9,Tyrell
Jakob,Maier,male,1,Martell
Benjamin,Stark,male,5,Stark
Luca,Vogel,male,2,Martell
Nora,Bolton,female,7,Bolton
Aaron,Lannister,male,7,Lannister
Jule,Beck,female,2,Tyrell
Henry,Lannister,male,9,Lannister
